ids,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,multi_trans,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change
ENSMUST00000180802_ENSMUSG00000097714,0.3378805378016353,0.5506725270375099,0.2127919892358748,1.262385419052996,0.8081174669147493,1.7965514330234942,0.87,0.13,ENSMUST00000180802,ENSMUSG00000097714,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33615244698062896
ENSMUST00000180808-0_ENSMUSG00000097828,0.403687884826803,0.4069251338691353,0.0032372490423324,1.0170710634621327,0.7440869219235947,1.4042437575110067,0.5175,0.4825,ENSMUST00000180808-0,ENSMUSG00000097828,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024420484822404727
ENSMUST00000180923_ENSMUSG00000097318,0.542728667440991,0.3352678726943627,-0.2074607947466275,0.8261098665724975,0.5127515365435478,1.0973010457212973,0.115,0.885,ENSMUST00000180923,ENSMUSG00000097318,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.27559443259021976
ENSMUST00000180932-0_ENSMUSG00000097523,0.3322236858326796,0.5382568585186263,0.2060331726859464,1.249223384511811,0.8808069736513926,1.7720739277162818,0.8975,0.1025,ENSMUST00000180932-0,ENSMUSG00000097523,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3210314808779911
ENSMUST00000180940_ENSMUSG00000060198,0.8168844371825844,6.079825753490016,5.262941316307424,1344.929217975491,3.3574384322537814,4041.153155660582,1.0,0.0,ENSMUST00000180940,ENSMUSG00000060198,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.393314532118454
ENSMUST00000181030-0_ENSMUSG00000097174,0.9585975404578604,0.3016515639164897,-0.6569459765413705,0.5470400451676711,0.2431634452552953,0.8858596554522595,0.0075,0.9925,ENSMUST00000181030-0,ENSMUSG00000097174,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.870281647883842
ENSMUST00000181076_ENSMUSG00000097684,0.4044869416054691,0.4022644605488344,-0.0022224810566344,1.0106136067195377,0.7297270402431209,1.3400624829644292,0.485,0.515,ENSMUST00000181076,ENSMUSG00000097684,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015231509385393825
ENSMUST00000181106_ENSMUSG00000097467,0.4083102378003955,0.4020007971467343,-0.0063094406536606,1.00838330808927,0.7083042153223376,1.361530393001648,0.495,0.505,ENSMUST00000181106,ENSMUSG00000097467,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01204414237281208
ENSMUST00000181147-0_ENSMUSG00000097047,0.3360315670173794,0.5460452156101778,0.2100136485927983,1.2573950576085549,0.8744431019645168,1.7595073353517086,0.8825,0.1175,ENSMUST00000181147-0,ENSMUSG00000097047,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3304379974976257
ENSMUST00000181181_ENSMUSG00000078967,0.5590487870257289,0.3377573422566683,-0.2212914447690607,0.815115045277689,0.5121782693108148,1.0656540870156637,0.0925,0.9075,ENSMUST00000181181,ENSMUSG00000078967,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2949243993004802
ENSMUST00000181224-0_ENSMUSG00000097415,7.695294465982579,0.3718991506494866,-7.323395315333091,0.0071432436184742,2.066943396980634e-09,0.0304489727212356,0.0,1.0,ENSMUST00000181224-0,ENSMUSG00000097415,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.12920495975279
ENSMUST00000181225_ENSMUSG00000097616,0.335687943319769,0.5521072054107973,0.2164192620910276,1.268065544070166,0.8325446812786714,1.7962873105007235,0.8725,0.1275,ENSMUST00000181225,ENSMUSG00000097616,0.0,1,0,0,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.3426293177652726
ENSMUST00000181253_ENSMUSG00000097451,0.3308009228920496,0.5494680371744789,0.2186671142824295,1.2654841903627696,0.8470121317405643,1.7452468777837096,0.9125,0.0875,ENSMUST00000181253,ENSMUSG00000097451,0.8720933852140078,3,0,0,0,0,1,1,0.0,2,0,0,1,1,0,0,0,0,1,0,0,0,0.339689484036742
ENSMUST00000181289-0_ENSMUSG00000097604,7.27851869975117,0.359806790199995,-6.918711909551174,0.0081287462445606,2.6306911890999853e-07,0.0428365406709924,0.0,1.0,ENSMUST00000181289-0,ENSMUSG00000097604,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.942751432514168
ENSMUST00000181341-0_ENSMUSG00000097333,0.335188867414966,0.5338184875352274,0.1986296201202618,1.2415860951812998,0.8244314622699732,1.7268257823997926,0.86,0.14,ENSMUST00000181341-0,ENSMUSG00000097333,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3121843056424194
ENSMUST00000181391_ENSMUSG00000030446,0.3933492605806462,0.4008504903420957,0.0075012297614495,1.0203883325772614,0.7048808251035579,1.3483920791840025,0.5075,0.4925,ENSMUST00000181391,ENSMUSG00000030446,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029118307944478474
ENSMUST00000181488_ENSMUSG00000097863,0.3351407821871283,0.55023257117714,0.2150917889900108,1.257280489025969,0.8475786155045709,1.6455465850136637,0.9075,0.0925,ENSMUST00000181488,ENSMUSG00000097863,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3303065391659345
ENSMUST00000181504_ENSMUSG00000042812,0.337438820593083,0.5593491817393506,0.2219103611462667,1.2711566494075788,0.8628220857483282,1.7956723850014369,0.8825,0.1175,ENSMUST00000181504,ENSMUSG00000042812,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34614183002631055
ENSMUST00000181524_ENSMUSG00000097113,0.9273952748815938,0.3000280925655855,-0.6273671823160079,0.5617091842862694,0.2477571373369524,0.8663645850849423,0.0025,0.9975,ENSMUST00000181524,ENSMUSG00000097113,0.9724976392823418,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8321047028379734
ENSMUST00000181536_ENSMUSG00000096956,7.248382929343592,0.362192425904235,-6.8861905034393605,0.0124617190360022,2.8971396235931666e-08,0.0747390262083139,0.0,1.0,ENSMUST00000181536,ENSMUSG00000096956,0.0,1,0,0,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,-6.326353094634935
ENSMUST00000181554_ENSMUSG00000097797,0.3352250262733506,0.5427908615976607,0.2075658353243101,1.2508169308146853,0.921009900427638,1.758814269770228,0.89,0.11,ENSMUST00000181554,ENSMUSG00000097797,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3228706525472181
ENSMUST00000181573_ENSMUSG00000097333,3.844699729047465,0.8253048641814346,-3.019394864866029,0.0900618630405383,0.0001544667157637,0.2704342009253336,0.0,1.0,ENSMUST00000181573,ENSMUSG00000097333,0.0,2,0,0,0,1,0,0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,-3.4729398678628423
ENSMUST00000181586_ENSMUSG00000031818,0.5612455785291767,7.883593327797057,7.322347749267883,2414475.462585142,4.129717737419137,254113.65437609705,1.0,0.0,ENSMUST00000181586,ENSMUSG00000031818,0.0,4,0,0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,21.20327837133687
ENSMUST00000181594_ENSMUSG00000097675,0.3309429185217458,0.5335315956333567,0.2025886771116107,1.2483855906816788,0.8498489319502274,1.811011555895682,0.8725,0.1275,ENSMUST00000181594,ENSMUSG00000097675,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32006361035753966
ENSMUST00000181612-0_ENSMUSG00000097787,0.5402816927494665,0.3303720052758239,-0.2099096874736425,0.8249752735739497,0.5334321513148395,1.1504246211378408,0.13,0.87,ENSMUST00000181612-0,ENSMUSG00000097787,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277577215803858
ENSMUST00000181614_ENSMUSG00000097327,0.5382790016985475,0.3312166692417851,-0.2070623324567619,0.8300329411446674,0.5077365722883497,1.133820800854739,0.17,0.83,ENSMUST00000181614,ENSMUSG00000097327,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2687595017012842
ENSMUST00000181711_ENSMUSG00000097187,0.3440361302149761,0.5465235530654974,0.2024874228505216,1.2456626945057174,0.8074773165656922,1.701266098365393,0.875,0.125,ENSMUST00000181711,ENSMUSG00000097187,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31691346254844593
ENSMUST00000181767_ENSMUSG00000097333,0.8311442011689337,3.980156086413968,3.149011885245036,54.55028529296423,1.0627150414106536,212.34871251201236,1.0,0.0,ENSMUST00000181767,ENSMUSG00000097333,0.0,2,0,0,0,1,0,0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,0,5.769514836618067
ENSMUST00000181800_ENSMUSG00000085457,0.9602976511125954,0.3019429950608232,-0.6583546560517726,0.5453748379555056,0.2143373691116283,0.8486009432881304,0.0025,0.9975,ENSMUST00000181800,ENSMUSG00000085457,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8746799549462763
ENSMUST00000181873_ENSMUSG00000097772,0.5508385992737693,0.3340831420465482,-0.2167554572272203,0.818541978830181,0.5474720174291958,1.0802258010029957,0.1125,0.8875,ENSMUST00000181873,ENSMUSG00000097772,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28887168784324985
ENSMUST00000181931_ENSMUSG00000097141,0.3377847282030181,0.5620952202499939,0.2243104920469761,1.2797099858435603,0.8525944498279314,1.924843200562336,0.8575,0.1425,ENSMUST00000181931,ENSMUSG00000097141,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35581689663788657
ENSMUST00000181960_ENSMUSG00000097290,0.5392916338113891,0.3354874972063868,-0.2038041366050025,0.828630007753298,0.5667470143520841,1.1173556123527657,0.13,0.87,ENSMUST00000181960,ENSMUSG00000097290,0.8461538461538461,5,0,0,0,0,0,0,0.0,0,0,0,3,1,0,0,0,0,0,0,0,0,-0.27120002830789686
ENSMUST00000182017_ENSMUSG00000069972,1.7925842868567272,9.724178637220824,7.931594350364087,146818.15019577,2.683675875060709,653213.380787207,1.0,0.0,ENSMUST00000182017,ENSMUSG00000069972,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.16367080487139
ENSMUST00000182040-0_ENSMUSG00000033147,0.4016962165216069,0.4094102817565799,0.0077140652349733,1.0210525568637936,0.7174166002992082,1.3524615063479195,0.515,0.485,ENSMUST00000182040-0,ENSMUSG00000033147,0.0,1,1,1,0,0,0,0,0.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0.030057128287492737
ENSMUST00000182051_ENSMUSG00000098201,0.3305213537178721,0.5384685659522099,0.2079472122343373,1.2535253165675142,0.8417646811896096,1.7401532904221144,0.88,0.12,ENSMUST00000182051,ENSMUSG00000098201,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3259911335612235
ENSMUST00000182183_ENSMUSG00000020056,7.052732261742133,0.3581845119505493,-6.694547749791578,0.0110228759214967,3.844687314015669e-08,0.0431558388747039,0.0,1.0,ENSMUST00000182183,ENSMUSG00000020056,0.6483516483516484,5,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-6.503355510659029
ENSMUST00000182209_ENSMUSG00000034165,0.9885301686732736,0.3038852248497727,-0.6846449438235013,0.5308354202146229,0.2102892685849717,0.8386668317716209,0.005,0.995,ENSMUST00000182209,ENSMUSG00000034165,0.971434540236836,5,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-0.9136634565396696
ENSMUST00000182229_ENSMUSG00000046056,6.871147339879405,0.3519246749225029,-6.519222664956901,0.015161887530887,2.6797044427957748e-08,0.1129343137331249,0.0,1.0,ENSMUST00000182229,ENSMUSG00000046056,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.043406821362067
ENSMUST00000182309-0_ENSMUSG00000029422,0.557086843005847,0.3468013067998322,-0.2102855362060149,0.828917546784455,0.4814402815849374,1.1624392579116225,0.16,0.84,ENSMUST00000182309-0,ENSMUSG00000029422,0.0025612129904722,6,0,2,0,0,0,0,0.0,1,0,0,1,1,0,2,0,0,0,0,0,0,-0.27069949227520484
ENSMUST00000182415_ENSMUSG00000052825,0.340497379353295,0.554745372647384,0.2142479932940896,1.2637294165660569,0.8083164645639924,1.7450259109675594,0.875,0.125,ENSMUST00000182415,ENSMUSG00000052825,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3376875939206446
ENSMUST00000182463_ENSMUSG00000098232,0.3388194977785961,0.5528287209231219,0.2140092231445263,1.262518022814922,0.8446228596850254,1.7481495923002248,0.88,0.12,ENSMUST00000182463,ENSMUSG00000098232,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33630398290611235
ENSMUST00000182580_ENSMUSG00000098234,7.359808079294725,3.2265358755586586,-4.133272203736066,0.054411887925568,1.1505019605498988e-05,0.2141630718124937,0.0,1.0,ENSMUST00000182580,ENSMUSG00000098234,0.0,3,0,0,0,0,0,4,1.0,2,0,0,0,1,0,0,0,0,0,4,0,0,-4.199934303416992
ENSMUST00000182602_ENSMUSG00000029551,6.850743110646132,0.3557703370094785,-6.49497277363666,0.0110986261119806,4.260539892730803e-08,0.0509017987523677,0.0,1.0,ENSMUST00000182602,ENSMUSG00000029551,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-6.493475091947853
ENSMUST00000182619-0_ENSMUSG00000020056,0.3312454529544477,0.5319639285488761,0.2007184755944279,1.244590377623898,0.8078459838022015,1.7922546926819116,0.8725,0.1275,ENSMUST00000182619-0,ENSMUSG00000020056,0.5824175824175825,5,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.31567099738649634
ENSMUST00000182700_ENSMUSG00000072494,0.9712319764030276,0.3023047181106607,-0.6689272582923664,0.5395279377097525,0.246198282612565,0.8505443916619808,0.0,1.0,ENSMUST00000182700,ENSMUSG00000072494,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.890230427941914
ENSMUST00000182709_ENSMUSG00000029110,6.776299697385161,0.3545017457755607,-6.4217979516095935,0.0117673801676838,2.286967228995381e-07,0.0656051604232734,0.0,1.0,ENSMUST00000182709,ENSMUSG00000029110,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.409063028259653
ENSMUST00000182742_ENSMUSG00000098234,3.2132914710466083,7.264757006660679,4.05146553561406,605.4799890556645,1.224286454722713,1321.3637495902158,1.0,0.0,ENSMUST00000182742,ENSMUSG00000098234,0.0,3,0,0,0,0,0,4,0.0,2,0,0,0,1,0,0,0,0,0,4,0,0,9.241935469814528
ENSMUST00000182863_ENSMUSG00000098120,0.9346800569761448,0.3056105299286353,-0.6290695270475093,0.5601803622299099,0.243783666157059,0.8640353069843314,0.0075,0.9925,ENSMUST00000182863,ENSMUSG00000098120,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8360366859306925
ENSMUST00000182898_ENSMUSG00000020107,0.9623880797011786,0.3073567342387275,-0.6550313454624511,0.5481303529684475,0.2122790093516443,0.8399930734814344,0.0,1.0,ENSMUST00000182898,ENSMUSG00000020107,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8674090680924571
ENSMUST00000182912-0_ENSMUSG00000020107,0.3998606086239011,0.4102921639542007,0.0104315553302995,1.025897270332304,0.7050310684827759,1.4302924776306143,0.5225,0.4775,ENSMUST00000182912-0,ENSMUSG00000020107,1.0,3,0,1,0,0,0,0,1.0,2,0,0,2,1,0,1,0,0,0,0,0,0,0.03688627187832268
ENSMUST00000183037_ENSMUSG00000075706,7.389026211601827,0.3597308698386233,-7.029295341763206,0.014994340216147,1.3463951186191782e-07,0.0547179435811781,0.0,1.0,ENSMUST00000183037,ENSMUSG00000075706,1.0,4,0,0,0,0,0,0,0.0,0,0,0,3,1,0,0,0,0,0,0,0,0,-6.05943814791716
ENSMUST00000183087_ENSMUSG00000098098,7.254033685823423,0.3603063691902043,-6.8937273166332185,0.0129535359515769,1.5195737640895414e-08,0.075639378389515,0.0,1.0,ENSMUST00000183087,ENSMUSG00000098098,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.270510222867864
ENSMUST00000183090_ENSMUSG00000078087,7.5883371809845475,0.361122603857299,-7.227214577127246,0.0084557610726872,2.078010257531488e-10,0.0477402212018189,0.0,1.0,ENSMUST00000183090,ENSMUSG00000078087,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-6.885849672383213
ENSMUST00000183146_ENSMUSG00000098134,0.9514148814826736,0.3031755043358436,-0.64823937714683,0.546888758521675,0.2759539834289326,0.841863480703624,0.0025,0.9975,ENSMUST00000183146,ENSMUSG00000098134,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8706806875555039
ENSMUST00000183309_ENSMUSG00000038510,0.5528296142880191,0.3303531942741802,-0.222476420013839,0.8156903943491517,0.4859488890132553,1.0739749494195254,0.12,0.88,ENSMUST00000183309,ENSMUSG00000038510,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.293906432023148
ENSMUST00000183867-0_ENSMUSG00000098318,7.081291614610596,0.360641869145209,-6.720649745465385,0.0131892973864407,2.1202206170045378e-08,0.0634349412225373,0.0,1.0,ENSMUST00000183867-0,ENSMUSG00000098318,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.244488477656586
ENSMUST00000183873_ENSMUSG00000032352,0.4066195495025164,0.4075065045516448,0.0008869550491289,1.0145468854727362,0.6575144058787348,1.3573827996077834,0.5275,0.4725,ENSMUST00000183873,ENSMUSG00000032352,0.0,1,1,1,0,0,0,0,1.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0.020835538210410256
ENSMUST00000184126_ENSMUSG00000098332,7.034396799967564,0.3543576084055471,-6.680039191562013,0.0125185920245788,1.971381706364007e-07,0.0633503767692792,0.0,1.0,ENSMUST00000184126,ENSMUSG00000098332,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.319783879371871
ENSMUST00000184143_ENSMUSG00000051811,0.406940641972178,0.4039291777100458,-0.003011464262132,1.0092570634727829,0.7132838682991621,1.3665557540754782,0.5075,0.4925,ENSMUST00000184143,ENSMUSG00000051811,0.8352941176470589,4,0,0,0,1,0,0,0.0,1,0,1,2,1,0,0,0,1,0,0,0,1,0.01329368382262947
ENSMUST00000184181_ENSMUSG00000098702,0.33210192912997,0.5581624978791295,0.2260605687491594,1.2787436988445864,0.8696870138150872,1.815507187170352,0.8925,0.1075,ENSMUST00000184181,ENSMUSG00000098702,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3547271309437694
ENSMUST00000184205-0_ENSMUSG00000028863,0.5447270736445765,0.3396417239747777,-0.2050853496697986,0.8265143281492918,0.5626009782648074,1.0997768115461484,0.11,0.89,ENSMUST00000184205-0,ENSMUSG00000028863,0.0006133625410733,3,1,2,0,0,1,9,1.0,3,0,0,1,1,1,1,0,0,1,8,0,0,-0.2748882651208275
ENSMUST00000184561_ENSMUSG00000098492,0.3350568293552402,0.5431240929038644,0.2080672635486247,1.2569028022574107,0.8067495562958427,1.7801534388265086,0.84,0.16,ENSMUST00000184561,ENSMUSG00000098492,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32987308880135974
ENSMUST00000184581-0_ENSMUSG00000079293,0.4027636256157211,0.403454326065421,0.0006907004497,1.0156116429135558,0.6680944333148047,1.3737015476826988,0.5225,0.4775,ENSMUST00000184581-0,ENSMUSG00000079293,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.022348839165964064
ENSMUST00000184587-0_ENSMUSG00000101970,0.9337054344056656,0.2990069297121101,-0.6346985046935545,0.554959105536512,0.2487889375164272,0.8594244081519402,0.0075,0.9925,ENSMUST00000184587-0,ENSMUSG00000101970,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.849546630475764
ENSMUST00000184675_ENSMUSG00000072674,0.3990173824010841,0.4016512810740862,0.0026338986730021,1.0153130077558894,0.724285588907818,1.366647482262726,0.5125,0.4875,ENSMUST00000184675,ENSMUSG00000072674,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02192456004367999
ENSMUST00000184724_ENSMUSG00000058812,0.3421729204062955,0.562220836783807,0.2200479163775113,1.2764857672596697,0.8206866575595904,1.9672708232255869,0.8625,0.1375,ENSMUST00000184724,ENSMUSG00000058812,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3521774518708711
ENSMUST00000184877_ENSMUSG00000001018,0.3949824139196839,0.4026993741388234,0.0077169602191398,1.024154198641834,0.7394892990130988,1.3899003506489438,0.5075,0.4925,ENSMUST00000184877,ENSMUSG00000001018,0.225,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.034432946654240314
ENSMUST00000185006_ENSMUSG00000072676,0.3431118745085995,0.5566876816628489,0.2135758071542489,1.2603392671991396,0.849031388621107,1.7371050625425986,0.9025,0.0975,ENSMUST00000185006,ENSMUSG00000072676,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3338121410440487
ENSMUST00000185034-0_ENSMUSG00000014592,1.054938384130655,0.5647338177637891,-0.4902045663668661,0.6498856753165986,0.2687093470898673,1.104732300057579,0.0875,0.9125,ENSMUST00000185034-0,ENSMUSG00000014592,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.6217421462236199
ENSMUST00000185036_ENSMUSG00000078570,7.269493614670398,0.3603282578411334,-6.909165356829259,0.009120693417243,2.53494516499989e-07,0.0327169589174794,0.0,1.0,ENSMUST00000185036,ENSMUSG00000078570,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.776640772597886
ENSMUST00000185124_ENSMUSG00000062762,0.4013092255864485,0.4109654812482438,0.0096562556617958,1.0246960161616407,0.744432920627243,1.4318892813956572,0.515,0.485,ENSMUST00000185124,ENSMUSG00000062762,1.0,3,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.035195986784227175
ENSMUST00000185147_ENSMUSG00000096215,0.3392470799260405,0.5507071541141881,0.2114600741881476,1.2613514091769575,0.7977136569794976,1.7325537257183623,0.89,0.11,ENSMUST00000185147,ENSMUSG00000096215,1.0,2,1,1,1,1,0,3,1.0,2,0,0,1,1,1,0,1,0,0,3,0,0,0.3349702626996247
ENSMUST00000185200-0_ENSMUSG00000079018,0.6859044249253947,7.112417959434871,6.426513534509476,51784.86339141033,3.4188422663949973,82837.7849006744,1.0,0.0,ENSMUST00000185200-0,ENSMUSG00000079018,0.3992537313432835,5,1,1,0,1,0,1,0.0,2,0,0,1,1,1,0,0,1,0,1,0,0,15.660242842299757
ENSMUST00000185362-0_ENSMUSG00000018196,7.342002091022184,0.3648716271667268,-6.977130463855461,0.0090390760282377,1.4007849358733616e-08,0.0564644753848136,0.0,1.0,ENSMUST00000185362-0,ENSMUSG00000018196,0.1024150268336314,6,0,0,0,0,0,0,0.0,0,0,0,3,1,0,0,0,0,0,0,0,0,-6.78960897635868
ENSMUST00000185372_ENSMUSG00000079018,0.4008618815507146,0.4132994458190863,0.0124375642683716,1.0244116587923466,0.7384196781259263,1.3416044149163424,0.5525,0.4475,ENSMUST00000185372,ENSMUSG00000079018,1.0,5,0,0,0,0,0,0,0.0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.03479557740196916
ENSMUST00000185374_ENSMUSG00000032418,0.5466120004508174,0.3373976430586252,-0.2092143573921923,0.8228778469035509,0.5849731854466492,1.0831920979446124,0.1025,0.8975,ENSMUST00000185374,ENSMUSG00000032418,0.1926715522984677,4,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-0.2812498109550932
ENSMUST00000185384_ENSMUSG00000078784,7.112970975888572,0.3573619193592288,-6.75560905652934,0.0101458487992215,1.982978751226724e-08,0.0474352288872857,0.0,1.0,ENSMUST00000185384,ENSMUSG00000078784,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.6229666241180025
ENSMUST00000185388-0_ENSMUSG00000101438,0.4058604749467119,0.4102282203598406,0.0043677454131289,1.0193463565132834,0.7224492071766748,1.394386713599208,0.5075,0.4925,ENSMUST00000185388-0,ENSMUSG00000101438,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027644337982573756
ENSMUST00000185414_ENSMUSG00000100164,0.930590638076882,0.2938317069054135,-0.636758931171468,0.551373130508269,0.2353503898025425,0.829253421902693,0.0075,0.9925,ENSMUST00000185414,ENSMUSG00000100164,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8588991311790679
ENSMUST00000185486_ENSMUSG00000100975,0.9662921315046924,0.3044985516187829,-0.6617935798859094,0.5424259662286558,0.2469002662890671,0.8459614942786913,0.005,0.995,ENSMUST00000185486,ENSMUSG00000100975,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8825018521567443
ENSMUST00000185492-0_ENSMUSG00000086316,0.9297982407622888,0.3006870749107578,-0.6291111658515314,0.5629668011099622,0.2680378273396548,0.9362012569365352,0.0,1.0,ENSMUST00000185492-0,ENSMUSG00000086316,1.0,2,0,1,0,0,0,0,1.0,2,0,0,1,1,0,1,0,0,0,0,0,0,-0.8288782476906212
ENSMUST00000185521_ENSMUSG00000048874,0.4121378410791659,0.3967384271757001,-0.0153994139034655,0.9941142505002916,0.7683630391980749,1.2945703126440506,0.4725,0.5275,ENSMUST00000185521,ENSMUSG00000048874,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008516429057343618
