ids,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,multi_trans,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change
000d852d-0eb3-446f-8d62-9e24add63e02-0_ENSMUSG00000055850,0.4090100785782345,0.3981153946103895,-0.0108946839678456,1.0027735206325012,0.6907138830412455,1.3623246044180255,0.48,0.52,000d852d-0eb3-446f-8d62-9e24add63e02-0,ENSMUSG00000055850,0.1262135922330097,4,1,2,0,3,0,2,0.0,1,0,1,1,1,1,1,0,3,0,2,0,1,0.003995805795308771
00142014-7778-4330-b26b-fba15c9673f7-0_11:109011000,7.106353906955397,0.358575515521442,-6.747778391433944,0.0118004934864438,2.916976088138297e-07,0.0482437075772285,0.0,1.0,00142014-7778-4330-b26b-fba15c9673f7-0,11:109011000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.405008996665707
002a9746-3bae-4000-b54f-b7f8ba6bcb5a-0_13:77031000,0.3355431590300124,0.5429064727585411,0.2073633137285279,1.252471026283754,0.874566747371862,1.7186474022636662,0.9025,0.0975,002a9746-3bae-4000-b54f-b7f8ba6bcb5a-0,13:77031000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3247772295919583
007f4633-e0d8-43c4-b6c1-d02d98088095-0_1:190946000,0.4107639173582587,0.405962938551691,-0.0048009788065674,1.0109397676185308,0.7117591421671002,1.373148964308829,0.4825,0.5175,007f4633-e0d8-43c4-b6c1-d02d98088095-0,1:190946000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015697043188819867
0080001e-318c-40c1-b0fe-0362fdebb6fa-0_ENSMUSG00000057657,0.9393474130623132,0.3025804657835951,-0.6367669472787187,0.5547617182028336,0.2417116605849153,0.8602818278397661,0.0025,0.9975,0080001e-318c-40c1-b0fe-0362fdebb6fa-0,ENSMUSG00000057657,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8500598581711328
00d29d1d-175e-4612-be22-a08a06ffd55d-0_ENSMUSG00000070332,0.3340944000292431,0.5585783641630165,0.2244839641337737,1.2803489467149112,0.8677448956683393,1.9605555557106424,0.8675,0.1325,00d29d1d-175e-4612-be22-a08a06ffd55d-0,ENSMUSG00000070332,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3565370563872094
0198dfd8-fbd7-4d1d-a2e0-0785c36d0415-0_ENSMUSG00000116835,7.288558408863583,0.3567295872137074,-6.931828821649873,0.0072720902756349,9.613044249037121e-08,0.0328408081735052,0.0,1.0,0198dfd8-fbd7-4d1d-a2e0-0785c36d0415-0,ENSMUSG00000116835,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.1034141754212685
01b49c73-9b09-4e43-af27-b3f1feb0ec5e-0_13:9834000,0.5456102151622549,0.3338316133930605,-0.2117786017691945,0.8251882610829214,0.541338709088323,1.1579931835721762,0.1325,0.8675,01b49c73-9b09-4e43-af27-b3f1feb0ec5e-0,13:9834000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2772047969275253
01ef3b9e-4e6e-475b-b7ec-4f3ad7a11ff4-0_17:78652000,0.3330056412564345,0.5401671795676349,0.2071615383112005,1.2551287250284762,0.837569919971571,1.7527616601147475,0.8625,0.1375,01ef3b9e-4e6e-475b-b7ec-4f3ad7a11ff4-0,17:78652000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3278353334483256
02029c02-7999-46ee-92ec-21d9e43827dd-0_16:15887000,0.3390763770924376,0.5474453226744169,0.2083689455819796,1.2567664190771206,0.8445095592513796,1.819243830694954,0.8675,0.1325,02029c02-7999-46ee-92ec-21d9e43827dd-0,16:15887000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32971653730573075
029243ce-7bcb-488e-94c6-2f7b06f36645-0_12:111115000,0.5467024248685328,0.3285972760897552,-0.2181051487787776,0.8185346675811473,0.5792558127097219,1.1757010267982595,0.1075,0.8925,029243ce-7bcb-488e-94c6-2f7b06f36645-0,12:111115000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2888845741094448
02b03088-b075-425b-aa42-45c2cc082d72-0_X:143797000,0.4105540367804184,0.4064359793156922,-0.0041180574647265,1.011095597811762,0.6538360322580717,1.3483310402779922,0.485,0.515,02b03088-b075-425b-aa42-45c2cc082d72-0,X:143797000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01591940868378995
02d179cb-5ea8-4868-91a3-63ec159c272c-0_ENSMUSG00000068009,0.9329856483866624,0.307724636918067,-0.6252610114685953,0.5626359567059229,0.2403619390908842,0.8895693223153915,0.0025,0.9975,02d179cb-5ea8-4868-91a3-63ec159c272c-0,ENSMUSG00000068009,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8297263401307727
041eceee-32b4-4727-8c4c-ba1f616b4841-0_2:91213000,0.3375822517814609,0.5573039165456601,0.219721664764199,1.268686979020715,0.8273426174116479,1.7632486169327712,0.9,0.1,041eceee-32b4-4727-8c4c-ba1f616b4841-0,2:91213000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3433361593914584
04a7b7b0-5752-4447-b907-7bbd39941b2d-0_X:80458000,0.3385914540279943,0.555645917920482,0.2170544638924873,1.267019022578714,0.8183339257431886,1.7757397029926356,0.9025,0.0975,04a7b7b0-5752-4447-b907-7bbd39941b2d-0,X:80458000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34143818475809007
04e969a7-198e-4d10-b401-41d45eefc565-0_4:119221000,0.3308599552890606,0.5502965241273082,0.2194365688382474,1.2683425231643497,0.8742608177076457,1.7720056217410027,0.885,0.115,04e969a7-198e-4d10-b401-41d45eefc565-0,4:119221000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34294440615531446
04f5fc10-d579-43ce-9810-fd6309d1345b-0_12:104752000,0.3385347035511015,0.5570455491616566,0.2185108456105554,1.2676604707096035,0.8462010803385398,1.7965050655891108,0.8825,0.1175,04f5fc10-d579-43ce-9810-fd6309d1345b-0,12:104752000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3421683867892566
04fe096a-c5d5-4301-b162-abe694340419-0_15:34142000,0.9363431493142216,0.2979027987705013,-0.6384403505437206,0.5564831944806761,0.2195772598546433,0.8844486282000943,0.0075,0.9925,04fe096a-c5d5-4301-b162-abe694340419-0,15:34142000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8455899753443534
051609d4-7d79-4651-a555-7889322da689-0_16:4762000,0.5537103945161654,0.3371625357658396,-0.2165478587503254,0.8172477761108966,0.5455312762131482,1.0703430789037172,0.0875,0.9125,051609d4-7d79-4651-a555-7889322da689-0,16:4762000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2911545487414362
057f578a-0e29-4592-861a-9dc55ecd9d64-0_ENSMUSG00000020719,0.3311583625993751,0.5603655919550483,0.2292072293556731,1.284581656503898,0.8489957283073987,1.849279575918558,0.895,0.105,057f578a-0e29-4592-861a-9dc55ecd9d64-0,ENSMUSG00000020719,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36129860038968714
05a7df74-6ea9-48ad-ba85-e3550a3365e9-0_ENSMUSG00000032381,0.3365683030894799,0.5535576391687335,0.2169893360792538,1.2675410477095117,0.8568498913778271,1.7958757941247268,0.855,0.145,05a7df74-6ea9-48ad-ba85-e3550a3365e9-0,ENSMUSG00000032381,0.7920353982300885,4,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.3420324678345887
05ba446c-94de-4a18-8177-e0f544ae607c-0_9:96323000,0.3383069416183354,0.5504947768113115,0.2121878351929761,1.2606140767237044,0.902069753346643,1.8386676608235384,0.8775,0.1225,05ba446c-94de-4a18-8177-e0f544ae607c-0,9:96323000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33412667787655687
05d83596-744b-46d5-962e-13b42288d1a1-0_5:40329000,0.5454667637698192,0.3349239792712067,-0.2105427844986125,0.8219689030704758,0.4951777925413039,1.08659314347337,0.075,0.925,05d83596-744b-46d5-962e-13b42288d1a1-0,5:40329000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2828442803412826
05d88246-8b5d-488b-9dd6-ad901b49541b-0_ENSMUSG00000067575,7.339548109132693,0.3539910842395409,-6.985557024893152,0.0092214823040991,1.2767491732139313e-08,0.0438703064909204,0.0,1.0,05d88246-8b5d-488b-9dd6-ad901b49541b-0,ENSMUSG00000067575,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.760785609833245
06145db9-db7f-4ae0-8ecd-70b306b35c75-0_2:34759000,0.3379599321349381,0.557687284658331,0.2197273525233932,1.270448017837585,0.8294207323648702,1.8678281232966836,0.8725,0.1275,06145db9-db7f-4ae0-8ecd-70b306b35c75-0,2:34759000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34533734670794575
063c4460-7399-4201-85f0-acf4654442db-0_ENSMUSG00000037499,0.3329519941236719,0.5626264825104255,0.2296744883867538,1.2829431494683985,0.8788904901891581,1.8156817593864865,0.875,0.125,063c4460-7399-4201-85f0-acf4654442db-0,ENSMUSG00000037499,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3594572422925985
068a1795-c5d7-4375-b33e-ab4e920a74e8-0_ENSMUSG00000058905,7.258693545117253,0.362317783260869,-6.896375761856381,0.0121675741860471,3.4259941379109447e-10,0.0536739176489955,0.0,1.0,068a1795-c5d7-4375-b33e-ab4e920a74e8-0,ENSMUSG00000058905,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.360814618978653
0704057f-4ecd-4000-a97d-d108d74caff4-0_19:40848000,0.3388664115851955,0.5465598215042307,0.2076934099190353,1.254293399857989,0.823686810705908,1.8137529317503,0.8675,0.1325,0704057f-4ecd-4000-a97d-d108d74caff4-0,19:40848000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32687485771684016
0711378c-313b-47b9-b820-9792649a6769-0_ENSMUSG00000074807,0.4038325577079367,0.3996381760893228,-0.004194381618614,1.009216738708928,0.7139235462898673,1.3280383839732384,0.47,0.53,0711378c-313b-47b9-b820-9792649a6769-0,ENSMUSG00000074807,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.013236039936656388
0798af52-5ce2-44d2-8ece-29ceabff06ed-0_8:72223000,0.3363089503168701,0.5446229241135151,0.2083139737966456,1.2564014503015886,0.843933872346816,1.7832516503630955,0.84,0.16,0798af52-5ce2-44d2-8ece-29ceabff06ed-0,8:72223000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32929751344930125
07c6c5ab-cc23-450a-a138-808bcb7e9e04-0_ENSMUSG00000007721,0.3367013211973399,0.5573068236048556,0.2206055024075158,1.2737552473899565,0.8566527842910652,1.8708038814267771,0.8675,0.1325,07c6c5ab-cc23-450a-a138-808bcb7e9e04-0,ENSMUSG00000007721,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3490880897613535
081b4cfc-78c0-4dad-bb78-8e9d2684e8a1-0_ENSMUSG00000031818,3.3013456914591117,6.667322570003469,3.365976878544353,197.34996865900416,0.6087731484888438,661.8961028070298,0.995,0.005,081b4cfc-78c0-4dad-bb78-8e9d2684e8a1-0,ENSMUSG00000031818,0.0174442190669371,4,1,1,1,1,0,3,0.0,1,0,0,1,1,1,0,1,0,0,3,0,0,7.624612479892476
085bad94-fe12-482d-9687-3736c3dc2a70-0_7:111070000,0.9616386639162456,0.3051487375181167,-0.6564899263981282,0.5436335463179014,0.2571652707447628,0.8747275302527286,0.015,0.985,085bad94-fe12-482d-9687-3736c3dc2a70-0,7:111070000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8792936107960183
08be81de-129a-4abe-b8cb-ce43e4299a9f-0_ENSMUSG00000038412,0.6067991578112529,6.212647910511116,5.605848752699862,17496.52211591143,2.6605337090595707,39497.39137193631,1.0,0.0,08be81de-129a-4abe-b8cb-ce43e4299a9f-0,ENSMUSG00000038412,1.0,2,0,0,0,0,0,3,0.0,1,0,0,1,1,0,0,0,0,0,3,0,0,14.094780557334165
08fa88d2-3672-4dea-8351-885cdcb709d9-0_ENSMUSG00000106105,0.5499476106665514,0.3387437182567366,-0.2112038924098148,0.8208772002050355,0.5623511239752347,1.0838000085900976,0.0925,0.9075,08fa88d2-3672-4dea-8351-885cdcb709d9-0,ENSMUSG00000106105,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2847616778854427
0a1111ec-593a-4e02-ab77-eb0cf2fb2c04-0_2:75658000,0.3300599034452923,0.5526864259178041,0.2226265224725113,1.2751752868504895,0.8205261572978862,1.817483339873531,0.8975,0.1025,0a1111ec-593a-4e02-ab77-eb0cf2fb2c04-0,2:75658000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35069557499644305
0a2d2f05-ce42-4205-bf86-74ca8c97344d-0_ENSMUSG00000037373,0.3427653034890205,0.5494076745538495,0.2066423710648283,1.2524497650673283,0.7685056886893372,1.715172546047954,0.8775,0.1225,0a2d2f05-ce42-4205-bf86-74ca8c97344d-0,ENSMUSG00000037373,0.000530828909759,5,2,2,0,0,0,1,0.0,1,0,2,1,1,2,0,0,0,0,1,0,2,0.3247527390359238
0ac5bf95-f48d-49ec-8464-559767eabb92-0_ENSMUSG00000078087,7.174092291936032,0.3543957146885885,-6.819696577247449,0.0112882506274419,7.020643185139754e-07,0.0492215934023829,0.0,1.0,0ac5bf95-f48d-49ec-8464-559767eabb92-0,ENSMUSG00000078087,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.469034264927341
0ac5d0ce-06af-4c30-8ab1-4ddf79e9c268-0_ENSMUSG00000021806,0.3336741782527828,0.5517767221729347,0.2181025439201518,1.2670489467004584,0.8836558692747607,1.7933005656803618,0.9075,0.0925,0ac5d0ce-06af-4c30-8ab1-4ddf79e9c268-0,ENSMUSG00000021806,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3414722575474305
0b25be95-d3a3-4717-b05c-e2fdd432055c-0_X:20833000,0.5467818075440811,0.3299470922499299,-0.216834715294151,0.820816209017308,0.4722594618786663,1.1267497115855698,0.1025,0.8975,0b25be95-d3a3-4717-b05c-e2fdd432055c-0,X:20833000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284868874130026
0b411a11-d1bd-490c-8d5f-7f1a61f49c35-0_ENSMUSG00000096768,0.4126291861563331,0.4097538315510375,-0.0028753546052958,1.012522856852459,0.6600150930887456,1.3396477690941555,0.5125,0.4875,0b411a11-d1bd-490c-8d5f-7f1a61f49c35-0,ENSMUSG00000096768,1.0,4,0,0,1,1,0,0,0.0,1,2,2,3,1,0,0,1,0,0,0,2,0,0.01795447599281128
0bdd817f-53f8-4b47-8576-252db537b8ee-0_1:189876000,0.5431407519440434,0.3363611146187448,-0.2067796373252983,0.8271873694034773,0.5681401896750801,1.133240369370975,0.1375,0.8625,0bdd817f-53f8-4b47-8576-252db537b8ee-0,1:189876000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2737139380523167
0bef2fc1-4428-49b4-9978-8f2a7d49845d-0_ENSMUSG00000080859,7.053197097002312,0.3585908870443786,-6.69460620995793,0.0100906765954767,2.041422192946685e-07,0.0562102066461697,0.0,1.0,0bef2fc1-4428-49b4-9978-8f2a7d49845d-0,ENSMUSG00000080859,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.630833277152756
0c274eb9-07bd-439b-9e02-4ba8aecec4de-0_1:6382000,0.4030651191412902,0.4041884215160236,0.0011233023747328,1.016629403883865,0.6930681114175975,1.3824237479171866,0.5,0.5,0c274eb9-07bd-439b-9e02-4ba8aecec4de-0,1:6382000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02379386344568198
0c4fdbfe-e1a1-4257-9455-5ff36bb9ecfe-0_ENSMUSG00000083773,6.887689806105589,0.3567880406477019,-6.530901765457879,0.0121817880967647,2.7970155926478022e-08,0.0640736466680343,0.0,1.0,0c4fdbfe-e1a1-4257-9455-5ff36bb9ecfe-0,ENSMUSG00000083773,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.35913027582461
0cc25a0b-f828-465f-8e4f-9bb42f146638-0_13:90924000,0.947532114477749,0.2969389455529997,-0.6505931689247488,0.5490826332276011,0.231831289612107,0.8617861944492321,0.005,0.995,0cc25a0b-f828-465f-8e4f-9bb42f146638-0,13:90924000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8649048134588363
0cc74a3b-67cd-40bd-8c06-f4bda1ede22b-0_6:120441000,0.9381049014368568,0.3046838943808906,-0.6334210070559654,0.5569783228846128,0.2491365550495552,0.8838950103050979,0.005,0.995,0cc74a3b-67cd-40bd-8c06-f4bda1ede22b-0,6:120441000,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8443069146747126
0d00deb4-e4f5-4a1e-9afb-e1c2d940f7a2-0_ENSMUSG00000105388,7.031166977679576,0.3585483222649542,-6.67261865541462,0.0114601939302655,8.620041821069972e-08,0.0609700945258618,0.0,1.0,0d00deb4-e4f5-4a1e-9afb-e1c2d940f7a2-0,ENSMUSG00000105388,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.447224732079117
0d1e6b2a-d953-4488-a66e-698e1fefe937-0_10:94589000,0.3942090793010995,0.4110881587620756,0.016879079460976,1.0287985886655004,0.7768723860985446,1.3757788911240267,0.5525,0.4475,0d1e6b2a-d953-4488-a66e-698e1fefe937-0,10:94589000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04096056865069841
0d25d1e2-2d21-433b-9d2f-0df6d0a19e4e-0_ENSMUSG00000094708,0.9506278161814786,0.3082315843700229,-0.6423962318114569,0.5542295424131947,0.1720294362010684,0.8578175689647333,0.0075,0.9925,0d25d1e2-2d21-433b-9d2f-0df6d0a19e4e-0,ENSMUSG00000094708,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8514444812223556
0d26810f-328d-47c0-81fb-891711ed5b53-0_ENSMUSG00000086845,0.5484802775195294,0.3350595032683653,-0.2134207742511639,0.8223585042777216,0.5723300909641492,1.1544486626617751,0.13,0.87,0d26810f-328d-47c0-81fb-891711ed5b53-0,ENSMUSG00000086845,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.28216062605488657
0d3379ca-747b-41bd-85ed-827555f8cd2c-0_ENSMUSG00000042015,0.3320404945541539,0.5405074797447971,0.2084669851906428,1.2557583311706637,0.8409813060690734,1.7631944379253164,0.89,0.11,0d3379ca-747b-41bd-85ed-827555f8cd2c-0,ENSMUSG00000042015,0.8167378019206518,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3285588464202388
0d528e9c-3bdd-41f4-ba24-1251429ed8f4-0_ENSMUSG00000081378,0.4020461054008857,0.3982095338913609,-0.003836571509525,1.0087854478476737,0.6971089826873563,1.3031841312981556,0.52,0.48,0d528e9c-3bdd-41f4-ba24-1251429ed8f4-0,ENSMUSG00000081378,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.012619369449051315
0d9f81f2-5e74-44b6-94b4-0ac19c51f16e-0_3:103169000,0.3406134349523483,0.5489058279109272,0.2082923929585798,1.2548924402213146,0.7990675465515377,1.7044489786527663,0.88,0.12,0d9f81f2-5e74-44b6-94b4-0ac19c51f16e-0,3:103169000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32756371269448037
0e081ae9-b48e-413f-9253-a422b4a7ed96-0_19:59349000,0.3344518430959665,0.5375993397579413,0.2031474966619748,1.247389321983996,0.8785405309209543,1.7250752169576642,0.8575,0.1425,0e081ae9-b48e-413f-9253-a422b4a7ed96-0,19:59349000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31891181419307857
0e0b3a52-a434-451f-aa72-d8282c42823f-0_X:53608000,7.099893526168678,0.3598685409554074,-6.740024985213264,0.0106624870403596,2.2318777938953133e-08,0.0622685810883079,0.0,1.0,0e0b3a52-a434-451f-aa72-d8282c42823f-0,X:53608000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.551312201743028
0e3ed311-437b-4cb0-8170-427373f8a403-0_ENSMUSG00000031198,0.4089710703233195,0.4053327304522056,-0.0036383398711141,1.0114499061692082,0.6591470402909523,1.361925898547257,0.515,0.485,0e3ed311-437b-4cb0-8170-427373f8a403-0,ENSMUSG00000031198,1.0,3,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.01642486966299248
0e7e48f1-b39f-48bc-9ff6-5246c35ddc0a-0_ENSMUSG00000097415,0.4084076759190024,0.404804998570629,-0.0036026773483731,1.007646864600245,0.7174947542797604,1.2733660993009943,0.4875,0.5125,0e7e48f1-b39f-48bc-9ff6-5246c35ddc0a-0,ENSMUSG00000097415,0.9029145528697902,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.010990126980421356
0e858dec-ebaa-44fc-a71b-e9e4204d5f17-0_ENSMUSG00000036622,0.4039662631099528,0.4089317929914687,0.0049655298815153,1.01994782829242,0.6609492736332045,1.3463597013677735,0.5175,0.4825,0e858dec-ebaa-44fc-a71b-e9e4204d5f17-0,ENSMUSG00000036622,1.0,3,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.02849535828618848
0ea2297d-7120-4e30-8ec3-50b503b663f6-0_X:137082000,0.4034095414965346,0.4041842248552419,0.0007746833587076,1.012039812709417,0.7207281511346307,1.3298688817584527,0.485,0.515,0ea2297d-7120-4e30-8ec3-50b503b663f6-0,X:137082000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017266045436031857
0ec383ed-7aa1-4f29-9c25-0934fd270fd5-0_6:148179000,0.3350583347903433,0.5470558375506873,0.2119975027603437,1.2576781205336975,0.8734425901680419,1.804179951619348,0.8925,0.1075,0ec383ed-7aa1-4f29-9c25-0934fd270fd5-0,6:148179000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3307627383311221
0f4bb853-96bc-4615-a1fc-ef2cec0fde2c-0_GL456216.1:35000,0.3360768482164154,0.5538596449121538,0.2177827966957382,1.2668238344523386,0.7615042427152686,1.6869135414670802,0.89,0.11,0f4bb853-96bc-4615-a1fc-ef2cec0fde2c-0,GL456216.1:35000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3412159160868205
0f8d4617-2dde-47b7-a4b7-0e351e3d1136-0_18:11019000,0.3454603199751366,0.545046534399841,0.1995862144247039,1.2411242275341297,0.8730293809468698,1.7071084186554932,0.8925,0.1075,0f8d4617-2dde-47b7-a4b7-0e351e3d1136-0,18:11019000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3116475260063017
0fd56850-3eaf-444f-8ec3-ad92f55571ca-0_ENSMUSG00000051154,0.4039409177252973,0.410275805929171,0.0063348882038741,1.0198960252526827,0.6918440424323914,1.3319164127717669,0.5075,0.4925,0fd56850-3eaf-444f-8ec3-ad92f55571ca-0,ENSMUSG00000051154,0.0067567567567567,4,0,0,1,2,2,8,1.0,3,0,3,1,1,0,0,1,1,2,6,0,3,0.02842208210044713
10af4d7a-f36b-4433-9244-be469034858d-0_16:49911000,0.3378534473510597,0.5562123985321914,0.2183589511811315,1.272407166227847,0.8387223922048247,1.8660119047652723,0.86,0.14,10af4d7a-f36b-4433-9244-be469034858d-0,16:49911000,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34756040230620905
10ba3bc8-1035-44aa-a083-ba6ae4a3a371-0_4:144248000,0.972465963890356,0.303303555957243,-0.6691624079331133,0.5451848582861553,0.1997016642036572,0.9183764675224096,0.01,0.99,10ba3bc8-1035-44aa-a083-ba6ae4a3a371-0,4:144248000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8751826009372449
11115a10-8554-428b-98a2-da85007b4be6-0_1:75509000,0.3404401608222344,0.5508819732454812,0.210441812423246,1.259197362527022,0.8002790658926268,1.734917657416562,0.875,0.125,11115a10-8554-428b-98a2-da85007b4be6-0,1:75509000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3325044241400806
11287e70-2513-4e73-a4ed-ece86126cd9d-0_17:74389000,0.550807125437681,0.3378277042247207,-0.2129794212129604,0.8244766359980615,0.5187614068031539,1.1199740701924883,0.135,0.865,11287e70-2513-4e73-a4ed-ece86126cd9d-0,17:74389000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278449483707729
116f7703-d647-4358-bb94-55429fe648e5-0_ENSMUSG00000062611,0.8281517619380264,3.990250245154508,3.162098483216477,67.49279278887632,1.465276539151537,260.07173220342787,1.0,0.0,116f7703-d647-4358-bb94-55429fe648e5-0,ENSMUSG00000062611,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.076661547230217
11b09b88-df25-4ebf-ad8d-7c7547407420-0_17:30576000,0.333182578537032,0.5493872934099602,0.2162047148729283,1.26887743099699,0.7994255192911285,1.8384147277511464,0.875,0.125,11b09b88-df25-4ebf-ad8d-7c7547407420-0,17:30576000,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34355271674947513
