,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
193,0.3419857815168647,0.5431007844765655,0.2011150029597013,1.2443657127893275,0.8090487844625113,1.7589014195705293,0.8725,0.1275,ENSMUST00000137329-0,ENSMUSG00000012848,1.0,3,2,2,1,2,0,0,0.0,1,0,1,2,2,0,1,1,0,0,0,1,0.31541054856232803,0.31541054856232803,grey
105,0.3381226101367119,0.536643583578672,0.1985209734419602,1.245783672454729,0.8419416543870395,1.7828148005611404,0.83,0.17,ENSMUST00000035748,ENSMUSG00000033460,0.0200927357032457,5,1,1,1,1,1,6,1.0,2,0,1,2,1,0,1,0,1,5,0,1,0.3170535693470893,0.3170535693470893,grey
194,0.3330366278028133,0.5363437574232666,0.2033071296204534,1.2486977704124118,0.8730929762442556,1.8031790012143945,0.85,0.15,ENSMUST00000138648,ENSMUSG00000038880,1.0,2,0,0,1,1,0,0,0.0,2,1,1,1,0,0,1,0,0,0,1,0,0.3204243353207173,0.3204243353207173,grey
249,0.3353154266909546,0.5420450369635315,0.2067296102725772,1.2502829487481453,0.8285549133767349,1.749114847329964,0.905,0.095,ENSMUST00000224721-0,ENSMUSG00000039599,0.4666666666666667,3,5,12,1,2,0,0,0.1819477174330027,3,0,0,1,5,7,1,1,0,0,0,0,0.32225462493686885,0.32225462493686885,grey
186,0.3222122196301423,0.5314228722520136,0.2092106526218707,1.2554515188068458,0.8758966117421757,1.7925479612031945,0.8625,0.1375,ENSMUST00000132163-0,ENSMUSG00000038797,0.0,2,0,0,1,2,1,3,1.0,2,0,0,0,0,0,1,1,1,2,0,0,0.3282063177950664,0.3282063177950664,grey
161,0.3495617288918947,0.5552368936157314,0.2056751647238369,1.2566013549565065,0.7798349638817419,1.7860930104611956,0.835,0.165,ENSMUST00000108785-0,ENSMUSG00000036860,1.0,5,0,0,1,1,1,3,0.0,2,0,1,4,0,0,1,0,1,2,0,1,0.32952704081338186,0.32952704081338186,grey
251,0.3326754626936392,0.5424470275845664,0.209771564890927,1.2566163449276753,0.8703868740340023,1.7678881869711347,0.88,0.12,ENSMUST00000225545-0,ENSMUSG00000036721,0.0,1,0,1,1,1,0,0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,0.329544250589574,0.329544250589574,grey
274,0.3384924921485213,0.5449961496847044,0.2065036575361832,1.2571692398592205,0.8254145101229348,1.8029685269058704,0.855,0.145,bcb69cbc-a5bb-4c33-b70a-34ba1167bd55-0,ENSMUSG00000028140,1.0,2,3,4,1,1,0,0,0.4352996036372115,3,0,1,1,3,1,1,0,0,0,0,1,0.3301788781358235,0.3301788781358235,grey
14,0.3408408774680221,0.550918851185011,0.2100779737169892,1.258772253611092,0.8022095331465685,1.7893443442112644,0.8725,0.1275,2998a0d0-426e-417f-8be3-5be705af8102-0,ENSMUSG00000002345,0.0466434176111595,5,0,2,1,1,0,0,1.0,2,0,0,2,0,2,1,0,0,0,0,0,0.3320172836068935,0.3320172836068935,grey
153,0.3349569963969399,0.5475368021352877,0.212579805738348,1.258903522321744,0.8114494993262374,1.7355461369970009,0.8775,0.1225,ENSMUST00000103042,ENSMUSG00000059540,0.0,1,0,0,1,1,0,0,1.0,2,0,2,0,0,0,1,0,0,0,0,2,0.3321677245174059,0.3321677245174059,grey
280,0.3298883260128704,0.5392284323570986,0.2093401063442279,1.2606336877589086,0.8811097844380346,1.877952878746391,0.8525,0.1475,d1fd9ed1-fa04-492c-aac4-4ef11c19b8de-0,ENSMUSG00000003299,0.043202343177935,4,0,0,1,1,1,4,0.0,1,0,3,1,0,0,1,0,1,3,0,3,0.33414912132192937,0.33414912132192937,grey
229,0.3392470799260405,0.5507071541141881,0.2114600741881476,1.2613514091769575,0.7977136569794976,1.7325537257183623,0.89,0.11,ENSMUST00000185147,ENSMUSG00000096215,1.0,2,1,1,1,1,0,3,1.0,2,0,0,1,1,0,1,0,0,3,0,0,0.3349702626996247,0.3349702626996247,grey
123,0.3365150567123486,0.5505387218471576,0.2140236651348088,1.2615909402283736,0.856946777977811,1.8407443780983013,0.8775,0.1225,ENSMUST00000058333-0,ENSMUSG00000089847,0.57847533632287,6,0,0,1,1,0,0,0.0,1,0,0,4,0,0,1,0,0,0,0,0,0.33524420495687574,0.33524420495687574,grey
145,0.333932299195681,0.548187542762512,0.2142552435668307,1.261704887089323,0.8967217740332115,1.8100383005100007,0.905,0.095,ENSMUST00000090554,ENSMUSG00000068735,1.0,2,0,1,1,1,1,6,0.0,2,0,0,1,0,1,1,0,1,5,0,0,0.33537450325131163,0.33537450325131163,grey
265,0.3357782757276578,0.5497153923438419,0.2139371166161845,1.2629404156553732,0.8766954312351706,1.744553998632587,0.88,0.12,a70b974b-5fa8-404c-b86f-fcac174d3b40-0,ENSMUSG00000062822,0.0017126953543138,4,4,5,1,1,0,12,0.0,2,0,0,1,4,1,1,0,0,12,0,0,0.336786575731736,0.336786575731736,grey
41,0.3366134446150706,0.5490185950889364,0.2124051504738656,1.264021892555235,0.8584887105117213,1.8429318694754768,0.865,0.135,97163346-0a41-4c6a-82d4-c83bdbbff8e6-0,ENSMUSG00000039007,0.0010718444206256,4,1,1,1,1,0,0,0.0,1,0,0,2,1,0,1,0,0,0,0,0,0.3380214508626046,0.3380214508626046,grey
289,0.3388473554563748,0.5537924064811692,0.2149450510247942,1.2642280086172608,0.8591186449503968,1.7798683045593096,0.8675,0.1325,e84703ec-2fbd-47d6-a0c8-260cb3cc3e81-0,ENSMUSG00000058756,0.1786743515850144,3,1,1,1,1,0,0,1.0,3,0,0,1,1,0,1,0,0,0,0,0,0.33825668284742794,0.33825668284742794,grey
6,0.331290852475723,0.5469493649824728,0.2156585125067491,1.2651282405205493,0.8578515140362192,1.7960252522451752,0.88,0.12,184b843a-27ca-4e8c-a680-3062281c44e3-0,ENSMUSG00000096974,0.0,2,1,2,1,1,0,0,1.0,2,0,0,0,1,1,1,0,0,0,0,0,0.33928363202297956,0.33928363202297956,grey
11,0.3361756482910613,0.5516070341273069,0.2154313858362455,1.2654216346294886,0.8128425652975761,1.8104441562476767,0.8925,0.1075,1f40ccc9-7964-46b7-ba88-a123533064a3-0,ENSMUSG00000030990,1.0,12,0,0,1,1,0,0,1.0,2,0,0,11,0,0,1,0,0,0,0,0,0.3396181666093523,0.3396181666093523,grey
224,0.3396207197312285,0.5555013699278616,0.2158806501966332,1.2679982648904105,0.7555140224508786,1.7345129400008847,0.885,0.115,ENSMUST00000176896-0,ENSMUSG00000032336,1.0,3,1,2,1,2,1,2,1.0,2,0,0,2,1,1,1,1,1,1,0,0,0.34255277131666334,0.34255277131666334,grey
86,0.3308180191899235,0.5497227295307714,0.2189047103408478,1.2710868076636703,0.8205508037843586,1.8286524533242727,0.8675,0.1325,ENSMUST00000028916,ENSMUSG00000027429,0.0,2,0,0,2,2,0,0,1.0,2,0,0,0,0,0,2,0,0,0,0,0,0.34606256119206197,0.34606256119206197,grey
87,0.3308180191899235,0.5497227295307714,0.2189047103408478,1.2710868076636703,0.8205508037843586,1.8286524533242727,0.8675,0.1325,ENSMUST00000028916,ENSMUSG00000027429,0.0,2,0,0,2,2,0,0,1.0,2,0,0,0,0,0,2,0,0,0,0,0,0.34606256119206197,0.34606256119206197,grey
118,0.3347283492777916,0.553833480080688,0.2191051308028967,1.272151091171166,0.900890784856506,1.818547761529704,0.86,0.14,ENSMUST00000049389-0,ENSMUSG00000039470,0.0,1,1,1,1,1,0,10,1.0,2,0,0,0,1,0,1,0,0,10,0,0,0.34727002717760497,0.34727002717760497,grey
232,0.3253492786456274,0.5455712999222001,0.2202220212765725,1.2726141294263558,0.8668302900587658,1.8546309149003115,0.875,0.125,ENSMUST00000196060-0,ENSMUSG00000032482,0.0,2,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0.3477950445713272,0.3477950445713272,grey
155,0.3334895274077774,0.5524826665175598,0.2189931391097823,1.2728219490040291,0.8461801953329275,1.8812061648982408,0.8575,0.1425,ENSMUST00000105853,ENSMUSG00000028676,0.0,4,1,2,1,1,0,3,0.0,2,0,0,0,1,1,1,0,0,3,0,0,0.3480306193534369,0.3480306193534369,grey
166,0.3404886569939613,0.5598872702675729,0.2193986132736119,1.2732277695391112,0.8308342527100618,1.8444450421970329,0.8525,0.1475,ENSMUST00000109868-0,ENSMUSG00000050002,1.0,3,0,0,1,1,0,0,0.0,1,0,0,2,0,0,1,0,0,0,0,0,0.3484905281086728,0.3484905281086728,grey
209,0.3400673967918395,0.5620658801388511,0.2219984833470117,1.2753725311339932,0.8679580931281107,1.8708307243205315,0.875,0.125,ENSMUST00000156729-0,ENSMUSG00000025532,1.0,3,2,2,1,2,0,0,0.0,1,0,0,2,2,0,1,1,0,0,0,0,0.3509187140007112,0.3509187140007112,grey
290,0.3348135822528996,0.5550266019089088,0.2202130196560094,1.277746382823978,0.742128677393737,1.848217508650463,0.8475,0.1525,e8b4e8c4-34b0-4e0f-be87-94ad04555065-0,ENSMUSG00000074925,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.3536015072142364,0.3536015072142364,grey
157,0.3309708534638313,0.5567543227518297,0.2257834692879983,1.2807352733309678,0.8463722762652487,1.7587027110205724,0.87,0.13,ENSMUST00000106194,ENSMUSG00000044034,0.0,1,0,0,1,1,0,1,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0.35697230290742393,0.35697230290742393,grey
88,0.3333529425314854,0.5613893972811037,0.2280364547496179,1.2820035804718684,0.833737814836467,1.839230699860597,0.8925,0.1075,ENSMUST00000029030-0,ENSMUSG00000027524,0.0,1,0,0,1,1,0,4,1.0,2,0,0,0,0,0,1,0,0,4,0,0,0.358400291224825,0.358400291224825,grey
0,0.3349985843003855,0.5628080806293481,0.2278094963289629,1.283495871080633,0.7144721686852891,1.7533000774712406,0.89,0.11,06af2a7f-58bd-4aaa-8f6f-69d9eb0991a7-0,ENSMUSG00000035506,0.8907650994492741,5,3,4,1,1,0,0,0.0,2,0,0,2,3,1,1,0,0,0,0,0,0.3600786548684725,0.3600786548684725,grey
60,0.6462564195364452,0.8515357086855679,0.2052792891491226,1.2836422964024763,0.6391027627822752,2.004722263556244,0.735,0.265,ENSMUST00000020403-0,ENSMUSG00000020186,1.0,3,0,0,1,1,0,0,1.0,2,0,0,2,0,0,1,0,0,0,0,0,0.360243232754142,0.360243232754142,grey
288,0.3360233239484975,0.5633459274508364,0.2273226035023396,1.2849948492231706,0.812272573214418,1.9004225146082272,0.8525,0.1475,e5619387-d8e8-4184-b295-4441ee8cdc6b-0,ENSMUSG00000030753,1.0,2,0,2,1,1,0,0,1.0,2,0,0,1,0,2,1,0,0,0,0,0,0.3617625765280393,0.3617625765280393,grey
146,0.3370611138347615,0.5629514430599939,0.2258903292252324,1.2868851820187164,0.8021258164168613,1.86308530659685,0.855,0.145,ENSMUST00000090811-0,ENSMUSG00000008226,0.0,1,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0.363883339711183,0.363883339711183,grey
257,0.6151215117606422,0.9000405750217783,0.2849190632611354,1.3972311630241712,0.6756083162567214,2.294382469452471,0.8225,0.1775,ENSMUST00000233491-0,ENSMUSG00000002768,0.711340206185567,3,0,0,1,2,0,0,0.0,2,0,0,1,0,0,1,1,0,0,0,0,0.48257072522808087,0.48257072522808087,grey
198,0.6257287784173896,0.936653927491778,0.3109251490743882,1.4240262418288596,0.7735531153757673,2.3068164640798066,0.8575,0.1425,ENSMUST00000147117-0,ENSMUSG00000022884,0.1158121190390821,7,0,1,1,1,2,10,0.0,1,0,2,2,0,1,1,0,2,8,0,2,0.509975732405102,0.509975732405102,grey
38,0.6363419810573828,0.9526185453545816,0.3162765642971998,1.447451744368146,0.7133632772901172,2.523394252679406,0.83,0.17,86f8b912-86b3-4201-9d12-041c8920cc2b-0,ENSMUSG00000022884,0.1158121190390821,7,1,1,1,1,1,10,0.0,1,0,2,2,1,0,1,0,1,9,0,2,0.5335152519649543,0.5335152519649543,grey
106,0.4538746723601289,0.8282607238807641,0.3743860515206356,1.5101477915588746,0.7854420521917994,2.397229964859346,0.93,0.07,ENSMUST00000037831,ENSMUSG00000042279,0.0,2,0,1,1,1,0,0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,0.5946897467128505,0.5946897467128505,grey
114,0.4709126849868036,0.8589097587529514,0.3879970737661475,1.5519667621730506,0.7490549599435504,2.5831735673887253,0.91,0.09,ENSMUST00000048147-0,ENSMUSG00000036977,0.0,1,0,0,1,1,0,4,0.0,1,0,0,0,0,0,1,0,0,4,0,0,0.6340976602559745,0.6340976602559745,grey
294,0.6083494301666313,1.007870991089653,0.3995215609230217,1.584395975735067,0.6657570832688866,2.675533412287864,0.8875,0.1125,fa48b0b0-b765-44ea-809d-fdcb36ee5f3c-0,ENSMUSG00000084786,0.8723157283807312,5,0,2,1,1,1,2,0.0,1,0,1,2,0,2,1,0,1,1,0,1,0.6639329420062462,0.6639329420062462,grey
128,0.4566436645582842,0.8807702540918811,0.424126589533596,1.5900896675103156,0.8720070198022417,2.4830427863957385,0.975,0.025,ENSMUST00000066173,ENSMUSG00000046152,0.0,2,0,0,1,1,0,5,1.0,2,0,0,0,0,0,1,0,0,5,0,0,0.6691081235127191,0.6691081235127191,grey
34,0.4603495737869812,0.8881909683594107,0.4278413945724287,1.6121412927213288,0.7940967505649419,2.6224164657223445,0.935,0.065,6c2857e8-762e-4b32-9b8b-d50e9bec78c0-0,ENSMUSG00000005699,0.0060483870967741,4,0,0,1,1,1,1,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0.6889781913692608,0.6889781913692608,grey
241,0.4769003985198726,0.9522167656996858,0.4753163671798135,1.6875846187178336,0.8227531993170366,2.72472829433994,0.9625,0.0375,ENSMUST00000213913,ENSMUSG00000004096,0.0041724617524339,3,0,0,1,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0.7549598434635554,0.7549598434635554,grey
286,0.4495763336212086,0.9193055313888956,0.4697291977676873,1.6947611808460166,0.8358027214340312,2.9366044303400733,0.935,0.065,df9f8f18-1be5-4d93-ab62-99ff111268dc-0,ENSMUSG00000034211,0.2375,5,0,1,2,4,1,4,0.4738154613466334,3,0,1,2,0,1,2,2,1,3,0,1,0.7610819887103947,0.7610819887103947,grey
285,0.4495763336212086,0.9193055313888956,0.4697291977676873,1.6947611808460166,0.8358027214340312,2.9366044303400733,0.935,0.065,df9f8f18-1be5-4d93-ab62-99ff111268dc-0,ENSMUSG00000034211,0.2375,5,0,1,2,4,1,4,0.4738154613466334,3,0,1,2,0,1,2,2,1,3,0,1,0.7610819887103947,0.7610819887103947,grey
84,0.4648117517981909,0.9394059755508628,0.4745942237526716,1.695550697814577,0.8653186909510924,2.8923308000374446,0.9625,0.0375,ENSMUST00000028743-0,ENSMUSG00000027287,1.0,2,0,0,1,1,0,8,0.0,1,0,0,1,0,0,1,0,0,8,0,0,0.7617539223121375,0.7617539223121375,grey
59,0.4477585699166889,0.9289197601189216,0.4811611902022333,1.7139881593989414,0.7927476408076206,3.011930114171822,0.95,0.05,ENSMUST00000019854,ENSMUSG00000019710,0.0,5,0,0,1,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0.7773571430353413,0.7773571430353413,grey
8,0.4389321529644219,0.9974366478144044,0.5585044948499825,1.8557323050498709,0.9136377697891248,3.326945895394401,0.9575,0.0425,1b140425-4c27-4d2f-96bf-ac1ae9071524-0,ENSMUSG00000027282,0.0093716719914802,5,1,1,1,1,0,0,0.0,1,0,0,2,1,0,1,0,0,0,0,0,0.891988612388387,0.891988612388387,grey
272,0.36514500744102,0.9334886978646304,0.56834369042361,1.8564472362527036,1.004118236819979,3.2168435077689,0.9925,0.0075,b6903151-3db9-4ca3-b4b3-f65dd3323852-0,ENSMUSG00000019087,0.0186086458631548,4,1,1,1,1,1,10,0.0,1,0,0,2,1,0,1,0,1,9,0,0,0.8925443116492551,0.8925443116492551,red
156,0.4134782253308604,0.9916193609928752,0.5781411356620151,1.9058884215030327,0.931506814939468,3.3693043274598824,0.98,0.02,ENSMUST00000105899-0,ENSMUSG00000028848,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.9304636604565731,0.9304636604565731,grey
270,0.3586414554788853,0.948064690185872,0.5894232347069859,1.9280875000152131,0.8602880838703926,3.367004530670361,0.995,0.005,b0184f45-7926-49d0-a953-77ec5524c4fb-0,ENSMUSG00000026201,0.0,5,0,0,3,3,0,7,1.0,3,0,0,0,0,0,3,0,0,7,0,0,0.9471705251018889,0.9471705251018889,grey
271,0.3586414554788853,0.948064690185872,0.5894232347069859,1.9280875000152131,0.8602880838703926,3.367004530670361,0.995,0.005,b0184f45-7926-49d0-a953-77ec5524c4fb-0,ENSMUSG00000026201,0.0,5,0,0,3,3,0,7,1.0,3,0,0,0,0,0,3,0,0,7,0,0,0.9471705251018889,0.9471705251018889,grey
269,0.3586414554788853,0.948064690185872,0.5894232347069859,1.9280875000152131,0.8602880838703926,3.367004530670361,0.995,0.005,b0184f45-7926-49d0-a953-77ec5524c4fb-0,ENSMUSG00000026201,0.0,5,0,0,3,3,0,7,1.0,3,0,0,0,0,0,3,0,0,7,0,0,0.9471705251018889,0.9471705251018889,grey
33,0.3666161586960974,0.9878095783489343,0.6211934196528378,1.9671986992396169,0.9723680094237784,3.414923719084835,0.9925,0.0075,621979c9-67db-4616-808a-e81bdf588bea-1,ENSMUSG00000030330,1.0,3,0,0,1,1,0,4,0.0,1,0,0,2,0,0,1,0,0,4,0,0,0.9761426861013429,0.9761426861013429,grey
125,0.3594591749061258,0.9892131935325102,0.6297540186263846,2.054629322786853,0.7589964050915723,4.002625938946138,0.9875,0.0125,ENSMUST00000060175-0,ENSMUSG00000046096,0.0,3,0,0,1,1,0,3,1.0,2,0,0,0,0,0,1,0,0,3,0,0,1.038878139691006,1.038878139691006,grey
76,1.3874639379720304,2.239707068689959,0.8522431307179278,2.9067626375974345,0.4044349096434271,7.17000649284841,0.9375,0.0625,ENSMUST00000025779-0,ENSMUSG00000024856,1.0,2,0,0,2,3,0,4,0.983754512635379,3,0,0,1,0,0,2,1,0,4,0,0,1.5394132677100094,1.5394132677100094,grey
77,1.3874639379720304,2.239707068689959,0.8522431307179278,2.9067626375974345,0.4044349096434271,7.17000649284841,0.9375,0.0625,ENSMUST00000025779-0,ENSMUSG00000024856,1.0,2,0,0,2,3,0,4,0.983754512635379,3,0,0,1,0,0,2,1,0,4,0,0,1.5394132677100094,1.5394132677100094,grey
171,0.5455843794084064,1.7634171761588593,1.217832796750454,4.2376458585666645,1.168766409089241,10.465778950747469,1.0,0.0,ENSMUST00000112155-0,ENSMUSG00000006673,0.0,3,0,1,1,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,2.083263026257075,2.083263026257075,red
78,0.5604108929117764,2.222307545983785,1.6618966530720098,7.099732058085684,1.2286745278454976,19.62630043580184,1.0,0.0,ENSMUST00000025925-0,ENSMUSG00000060675,1.0,2,1,1,1,1,0,0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,2.8277645787348913,2.8277645787348913,red
245,1.382642727779702,3.033317409781546,1.650674682001842,8.035535233295102,0.6326248070754759,23.07610962279005,0.99,0.01,ENSMUST00000222449-0,ENSMUSG00000021241,0.5405405405405406,5,0,0,1,1,1,2,1.0,2,0,0,2,0,0,1,0,1,1,0,0,3.006394122556654,3.006394122556654,grey
212,0.5746234689317614,2.6470956220786714,2.0724721531469084,13.597721502521647,1.154601273330338,45.99836033947424,1.0,0.0,ENSMUST00000161486-0,ENSMUSG00000084786,0.8723157283807312,5,2,2,1,1,1,2,0.0,1,0,1,2,2,0,1,0,1,1,0,1,3.7652930219214586,3.7652930219214586,red
176,0.5970824537255259,2.886952207887815,2.2898697541622943,18.043570549017797,1.444521378176181,70.62468462709823,1.0,0.0,ENSMUST00000118059,ENSMUSG00000026111,1.0,3,0,0,1,1,0,5,0.0,1,0,1,2,0,0,1,0,0,5,0,1,4.173412949204276,4.173412949204276,red
242,0.6960249345008381,3.1556422711839303,2.459617336683092,18.522246311151488,1.6404591580992387,59.38125485264727,1.0,0.0,ENSMUST00000214910,ENSMUSG00000035443,0.0,3,0,1,1,2,0,0,0.0,3,0,0,0,0,1,1,1,0,0,0,0,4.2111871689411196,4.2111871689411196,red
196,0.5749236369711749,2.837510223884736,2.2625865869135624,20.58054199727336,1.595613870498831,62.95586678357272,0.9975,0.0025,ENSMUST00000143231,ENSMUSG00000008373,0.0,2,0,0,1,2,0,0,0.0,2,0,0,0,0,0,1,1,0,0,0,0,4.3632090716033085,4.3632090716033085,red
279,0.8263534075719906,3.1965176562538966,2.3701642486819074,20.89157775265798,1.2385270083504842,60.50508818136546,1.0,0.0,cd889ce9-d7f1-429f-84c0-d1f131534a58-0,ENSMUSG00000040782,0.0,1,1,1,1,1,0,0,0.0,2,0,0,0,1,0,1,0,0,0,0,0,4.384849545166113,4.384849545166113,red
7,0.610917683188692,3.243126659778868,2.632208976590176,24.808489087975545,1.842499296337641,90.468604230174,1.0,0.0,19a6934c-a1e0-4a8a-845f-80a3a7563530-0,ENSMUSG00000039069,0.0968782770025006,4,3,4,1,1,0,0,0.0,2,0,0,1,3,1,1,0,0,0,0,0,4.63276196830145,4.63276196830145,red
28,0.6000843560575553,3.093967908596807,2.4938835525392493,25.243576330926604,1.358999080109286,86.8952732281439,1.0,0.0,594f86f7-b5a8-4fb8-aa4f-6a804cc020b9-0,ENSMUSG00000032397,0.0,2,0,0,1,1,0,7,0.0,1,0,0,0,0,0,1,0,0,7,0,0,4.657844410492712,4.657844410492712,red
179,0.5980848943630515,3.227950043805404,2.629865149442354,26.72616563571265,1.319243912192459,109.12399873629504,1.0,0.0,ENSMUST00000119576-0,ENSMUSG00000034211,0.2375,5,0,1,2,4,1,4,0.4738154613466334,3,0,1,2,0,1,2,2,1,3,0,1,4.740180965945932,4.740180965945932,red
178,0.5980848943630515,3.227950043805404,2.629865149442354,26.72616563571265,1.319243912192459,109.12399873629504,1.0,0.0,ENSMUST00000119576-0,ENSMUSG00000034211,0.2375,5,0,1,2,4,1,4,0.4738154613466334,3,0,1,2,0,1,2,2,1,3,0,1,4.740180965945932,4.740180965945932,red
45,0.4583060679378093,3.121490135699608,2.6631840677617955,28.904531507399525,1.6128165347968404,99.80923928675271,1.0,0.0,9cfee971-eabf-4ba1-89e2-7c24401136bd-0,ENSMUSG00000086369,0.0460829493087557,3,0,0,2,2,0,0,1.0,2,0,0,1,0,0,2,0,0,0,0,0,4.853223783833438,4.853223783833438,red
44,0.4583060679378093,3.121490135699608,2.6631840677617955,28.904531507399525,1.6128165347968404,99.80923928675271,1.0,0.0,9cfee971-eabf-4ba1-89e2-7c24401136bd-0,ENSMUSG00000086369,0.0460829493087557,3,0,0,2,2,0,0,1.0,2,0,0,1,0,0,2,0,0,0,0,0,4.853223783833438,4.853223783833438,red
181,1.4549289563940866,4.027249802055536,2.572320845661452,29.92305880096401,1.118718312829902,94.5171515302268,1.0,0.0,ENSMUST00000121920-0,ENSMUSG00000019710,0.0242510699001426,5,0,1,1,1,0,0,0.0,1,0,1,1,0,1,1,0,0,0,0,1,4.903185753115088,4.903185753115088,red
168,0.6164096994328636,3.45191885099924,2.8355091515663755,37.80392617177064,1.1740362190310791,167.02140995903878,1.0,0.0,ENSMUST00000110352,ENSMUSG00000021134,0.345679012345679,4,0,0,1,1,1,1,0.0,1,0,1,1,0,0,1,0,1,0,0,1,5.240464169926258,5.240464169926258,red
218,1.3623837708077116,4.343767667325142,2.981383896517435,42.72477190628184,1.692682787119987,157.73968028390138,1.0,0.0,ENSMUST00000172914,ENSMUSG00000024856,1.0,2,0,0,1,3,0,4,1.0,3,0,0,1,0,0,1,2,0,4,0,0,5.417000884727819,5.417000884727819,red
48,0.4793354002573761,3.3911796461092094,2.911844245851835,53.01277558240519,1.3582375981001424,192.75224109994977,1.0,0.0,ENSMUST00000001284-0,ENSMUSG00000026641,1.0,3,0,0,1,1,0,0,0.0,1,0,0,2,0,0,1,0,0,0,0,0,5.728268172456036,5.728268172456036,red
195,1.4267364833999023,4.591336462023854,3.1645999786239463,64.97653422280452,1.4216682169991035,250.6444322829971,1.0,0.0,ENSMUST00000142734-0,ENSMUSG00000050335,0.0,1,0,1,1,1,1,5,0.0,1,0,0,0,0,1,1,0,1,4,0,0,6.02184688883301,6.02184688883301,red
92,0.6098637259287043,3.6767481450452446,3.066884419116535,71.10958374394365,2.1978640365644995,267.115338375534,1.0,0.0,ENSMUST00000030905-1,ENSMUSG00000029038,0.6124314442413162,5,0,0,1,1,0,0,1.0,2,0,0,2,0,0,1,0,0,0,0,0,6.151972106041417,6.151972106041417,red
267,0.4793403099621227,3.683951908550658,3.2046115985885306,76.45712802888337,2.4141298359480783,349.1470755492554,1.0,0.0,a8f7ad91-95cb-4b51-bb27-2f865cfb8fd5-0,ENSMUSG00000027001,0.0,2,0,0,1,1,1,2,0.0,1,0,0,0,0,0,1,0,1,1,0,0,6.256579103897149,6.256579103897149,red
231,0.8192467721295444,4.111298526655365,3.292051754525819,89.43460132923313,1.8890431605216145,267.63610226581403,1.0,0.0,ENSMUST00000192226-0,ENSMUSG00000032599,0.0020876826722338,4,2,4,1,1,0,6,0.0,3,0,2,1,2,2,1,0,0,6,0,2,6.4827611982002145,6.4827611982002145,red
109,0.8103124469758718,4.372678116815118,3.562365669839246,134.99978091009766,1.8388906131582208,600.5939212042791,1.0,0.0,ENSMUST00000042990-0,ENSMUSG00000036371,0.0951008645533141,5,0,0,1,1,0,5,0.0,1,0,0,3,0,0,1,0,0,5,0,0,7.076813255716223,7.076813255716223,red
256,0.8246320866431054,4.601351464410951,3.776719377767848,141.39405380203743,2.115672395994244,605.9402231222347,1.0,0.0,ENSMUST00000233430-0,ENSMUSG00000002768,0.711340206185567,3,0,0,1,2,0,0,0.0,2,0,0,1,0,0,1,1,0,0,0,0,7.143577639973722,7.143577639973722,red
35,0.6114048304825332,4.35010346472001,3.7386986342374775,197.6050401256928,1.9054554858153705,667.290447420168,1.0,0.0,7be0d2fb-7f2e-4de5-b8f9-9f9e8b5d7d9a-0,ENSMUSG00000065990,0.0,3,0,0,1,1,0,0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,7.626475934630563,7.626475934630563,red
180,0.4871342802649911,3.922131574014129,3.434997293749135,247.5824316463144,2.110264253296118,393.19316686482415,1.0,0.0,ENSMUST00000121339-0,ENSMUSG00000034211,0.2375,5,0,1,1,4,1,4,0.4738154613466334,3,1,1,2,0,1,1,3,1,3,1,0,7.951765134876253,7.951765134876253,red
2,0.8150031332758131,4.848642317630253,4.033639184354437,399.4595722637332,2.5377991829284583,769.5230452900781,1.0,0.0,081b4cfc-78c0-4dad-bb78-8e9d2684e8a1-0,ENSMUSG00000031818,0.0174442190669371,4,1,1,1,1,0,3,0.0,1,0,0,1,1,0,1,0,0,3,0,0,8.64190569081047,8.64190569081047,red
293,0.6237258234385749,4.617418902757897,3.9936930793193257,546.138690305296,2.6966085048541304,1134.2773006365212,1.0,0.0,fa21a880-dc27-4561-94ae-b478a671d962-0,ENSMUSG00000028796,1.0,2,0,1,1,1,0,0,0.0,1,0,0,1,0,1,1,0,0,0,0,0,9.093123555585905,9.093123555585905,red
