,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change_mean,color
64,0.4427237384153343,0.9753635086545092,0.5326397702391743,1.8174720926684111,0.8866456780638408,3.2861032026282158,0.9625,0.0375,ENSMUST00000002090-0,ENSMUSG00000002014,0.0955165692007797,6,1,1,0,0,1,5,0.0,1,0,0,3,1,0,0,0,1,4,0,0,0.8619332116948029,grey
480,0.3637882964898315,0.919201405922286,0.5554131094324543,1.84467887975854,0.9244625514555698,3.154564950145667,0.98,0.02,ENSMUST00000074038-0,ENSMUSG00000044573,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,0.8833696949300464,grey
481,0.3637882964898315,0.919201405922286,0.5554131094324543,1.84467887975854,0.9244625514555698,3.154564950145667,0.98,0.02,ENSMUST00000074038-0,ENSMUSG00000044573,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,0.8833696949300464,grey
116,0.444889728741898,0.9941512192142832,0.5492614904723859,1.8503800592239603,0.8550704421957054,3.255754257316964,0.9575,0.0425,ENSMUST00000015667,ENSMUSG00000038642,0.0,1,1,1,0,0,0,7,0.0,2,0,0,0,1,0,0,0,0,7,0,0,0.8878216238462978,grey
454,0.3680277616918113,0.9292001605763248,0.561172398884513,1.855292441988116,0.9571109592188092,3.277737578199766,0.985,0.015,ENSMUST00000062740-0,ENSMUSG00000044573,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,0.891646610755904,grey
455,0.3680277616918113,0.9292001605763248,0.561172398884513,1.855292441988116,0.9571109592188092,3.277737578199766,0.985,0.015,ENSMUST00000062740-0,ENSMUSG00000044573,0.0,1,2,3,0,0,0,0,0.0,1,0,0,0,2,1,0,0,0,0,0,0,0.891646610755904,grey
56,0.3668574744585461,0.9377862715015844,0.5709287970430377,1.8830129129183253,0.8757981611985456,3.1368362010697863,0.975,0.025,96296734-9a67-45e5-80e2-aad8bdad1a14-0,ENSMUSG00000024346,0.0,1,1,1,0,1,0,0,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0.913042893387805,grey
313,0.3635824833837936,0.9374985197781176,0.5739160363943236,1.9071643555565911,0.8268196401426826,3.5586396709456207,0.9625,0.0375,ENSMUST00000032508,ENSMUSG00000030357,0.0,1,2,2,0,0,0,0,1.0,3,0,2,0,2,0,0,0,0,0,0,2,0.9314291775411256,grey
314,0.3635824833837936,0.9374985197781176,0.5739160363943236,1.9071643555565911,0.8268196401426826,3.5586396709456207,0.9625,0.0375,ENSMUST00000032508,ENSMUSG00000030357,0.0,1,2,2,0,0,0,0,1.0,3,0,2,0,2,0,0,0,0,0,0,2,0.9314291775411256,grey
513,0.3628045769670588,0.9650721764965008,0.602267599529442,1.9569935460745151,0.9215485101394408,3.59913983520765,0.985,0.015,ENSMUST00000084838-0,ENSMUSG00000055447,1.0,3,2,3,0,0,0,0,0.0,1,0,0,2,2,1,0,0,0,0,0,0,0.9686389981406777,grey
