,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change_mean,color
96,0.5693018474547721,0.5603666245366903,-0.0089352229180816,1.0128986226281569,0.592646154280171,1.419963614782438,0.48,0.52,ENSMUST00000229428,ENSMUSG00000052369,0.0,2,0,0,1,1,0,8,0.0,1,0,0,0,0,0,1,0,0,8,0,0,0.018489787218496565,grey
67,0.4070008243385145,0.4083188272068652,0.0013180028683503,1.016010408449268,0.7266911472541282,1.4069928825530176,0.505,0.495,ENSMUST00000111490,ENSMUSG00000041396,0.0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0.022915181776639613,grey
18,0.4059333171628135,0.4108965240114102,0.004963206848596,1.0180331891393213,0.713703522861804,1.362376086617636,0.5175,0.4825,ENSMUST00000008517-0,ENSMUSG00000008373,0.0,2,0,0,2,2,0,0,1.0,2,0,0,0,0,0,2,0,0,0,0,0,0.02578459582048319,grey
19,0.4059333171628135,0.4108965240114102,0.004963206848596,1.0180331891393213,0.713703522861804,1.362376086617636,0.5175,0.4825,ENSMUST00000008517-0,ENSMUSG00000008373,0.0,2,0,0,2,2,0,0,1.0,2,0,0,0,0,0,2,0,0,0,0,0,0.02578459582048319,grey
104,0.4058110095448149,0.4112680414106715,0.0054570318658567,1.0191911387720949,0.7101508408949131,1.343502766863266,0.55,0.45,cd889ce9-d7f1-429f-84c0-d1f131534a58-0,ENSMUSG00000040782,0.0,1,1,1,1,1,0,0,0.0,2,0,0,0,1,0,1,0,0,0,0,0,0.02742463943258746,grey
2,0.4039409177252973,0.410275805929171,0.0063348882038741,1.0198960252526827,0.6918440424323914,1.3319164127717669,0.5075,0.4925,0fd56850-3eaf-444f-8ec3-ad92f55571ca-0,ENSMUSG00000051154,0.0067567567567567,4,0,0,1,2,2,8,1.0,3,0,3,1,0,0,1,1,2,6,0,3,0.02842208210044713,grey
92,1.0545505405057454,1.047726791668887,-0.0068237488368586,1.06594741981439,0.4039783255581248,1.8322536747779048,0.4975,0.5025,ENSMUST00000222449-0,ENSMUSG00000021241,0.5405405405405406,5,0,0,1,1,1,2,1.0,2,0,0,2,0,0,1,0,1,1,0,0,0.0921362757669684,grey
70,0.3325650918545822,0.5327418614988562,0.2001767696442735,1.2409303640226963,0.877380570409113,1.7104867148904666,0.875,0.125,ENSMUST00000121920-0,ENSMUSG00000019710,0.0242510699001426,5,0,1,1,1,0,0,0.0,1,0,1,1,0,1,1,0,0,0,0,1,0.31142215954734115,grey
98,0.3362249531904154,0.5383759768293044,0.2021510236388888,1.251311309182611,0.7908516125753747,1.7816166291962865,0.8575,0.1425,a419db74-8ac0-4557-8cf6-aad79dbe91ed-0,ENSMUSG00000003184,0.0037624294544477,5,0,0,2,2,0,0,0.0,1,0,4,1,0,0,2,0,0,0,0,4,0.32344075700278446,grey
97,0.3362249531904154,0.5383759768293044,0.2021510236388888,1.251311309182611,0.7908516125753747,1.7816166291962865,0.8575,0.1425,a419db74-8ac0-4557-8cf6-aad79dbe91ed-0,ENSMUSG00000003184,0.0037624294544477,5,0,0,2,2,0,0,0.0,1,0,4,1,0,0,2,0,0,0,0,4,0.32344075700278446,grey
