,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
1973,9.977906598969382,1.649163587114315,-8.32874301185507,0.0021187790408788,4.547782307525151e-08,0.0091826718079576,0.0,1.0,ENSMUST00000176010-0,ENSMUSG00000093674,0.15,6,2,2,0,0,0,0,0.0,1,0,1,2,2,0,0,0,0,0,0,1,-8.882551142091124,-8.882551142091124,blue
1974,9.977906598969382,1.649163587114315,-8.32874301185507,0.0021187790408788,4.547782307525151e-08,0.0091826718079576,0.0,1.0,ENSMUST00000176010-0,ENSMUSG00000093674,0.15,6,2,2,0,0,0,0,0.0,1,0,1,2,2,0,0,0,0,0,0,1,-8.882551142091124,-8.882551142091124,blue
961,9.210965060513107,1.3526467529092558,-7.858318307603846,0.0034333144316495,9.930059000773982e-09,0.0165722682251076,0.0,1.0,ENSMUST00000034552,ENSMUSG00000032051,0.0006734460233012,3,1,2,0,0,0,0,1.0,2,0,0,1,1,1,0,0,0,0,0,0,-8.186182295642901,-8.186182295642901,blue
840,9.659506908953976,1.1173584600113782,-8.542148448942603,0.0038202535260343,4.477953405286378e-12,0.0172204071899069,0.0,1.0,ENSMUST00000030455,ENSMUSG00000028692,0.0,2,6,6,0,0,0,0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,-8.032115900690188,-8.032115900690188,blue
841,9.659506908953976,1.1173584600113782,-8.542148448942603,0.0038202535260343,4.477953405286378e-12,0.0172204071899069,0.0,1.0,ENSMUST00000030455,ENSMUSG00000028692,0.0,2,6,6,0,0,0,0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,-8.032115900690188,-8.032115900690188,blue
842,9.659506908953976,1.1173584600113782,-8.542148448942603,0.0038202535260343,4.477953405286378e-12,0.0172204071899069,0.0,1.0,ENSMUST00000030455,ENSMUSG00000028692,0.0,2,6,6,0,0,0,0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,-8.032115900690188,-8.032115900690188,blue
843,9.659506908953976,1.1173584600113782,-8.542148448942603,0.0038202535260343,4.477953405286378e-12,0.0172204071899069,0.0,1.0,ENSMUST00000030455,ENSMUSG00000028692,0.0,2,6,6,0,0,0,0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,-8.032115900690188,-8.032115900690188,blue
839,9.659506908953976,1.1173584600113782,-8.542148448942603,0.0038202535260343,4.477953405286378e-12,0.0172204071899069,0.0,1.0,ENSMUST00000030455,ENSMUSG00000028692,0.0,2,6,6,0,0,0,0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,-8.032115900690188,-8.032115900690188,blue
838,9.659506908953976,1.1173584600113782,-8.542148448942603,0.0038202535260343,4.477953405286378e-12,0.0172204071899069,0.0,1.0,ENSMUST00000030455,ENSMUSG00000028692,0.0,2,6,6,0,0,0,0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,-8.032115900690188,-8.032115900690188,blue
684,8.84785029741928,0.7012394262814613,-8.146610871137819,0.0040307008528694,1.0360252145306307e-08,0.0191408450222653,0.0,1.0,ENSMUST00000023934,ENSMUSG00000052305,0.0,1,1,1,0,0,0,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,-7.954753570214515,-7.954753570214515,blue
773,9.657695047751808,1.5208449840479372,-8.136850063703866,0.0043037062480995,1.0278830279349484e-07,0.0171798696330208,0.0,1.0,ENSMUST00000027472,ENSMUSG00000026255,0.0,2,1,1,0,0,0,0,1.0,2,1,1,0,1,0,0,0,0,0,1,0,-7.860204675371857,-7.860204675371857,blue
549,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
548,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
551,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
552,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
553,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
554,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
550,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
547,9.15297167418042,1.4926577980394549,-7.66031387614096,0.0044543237032052,1.6776050900008598e-07,0.0237757578932496,0.0,1.0,ENSMUST00000019382,ENSMUSG00000031708,0.000320029259818,7,8,8,0,0,0,1,0.0,1,0,4,1,8,0,0,0,0,1,0,4,-7.810577879648322,-7.810577879648322,blue
477,8.197879840330238,0.7121794332856156,-7.485700407044617,0.0045323395949355,1.4725724734234558e-08,0.0275923003323009,0.0,1.0,ENSMUST00000006911-0,ENSMUSG00000006728,0.0490566037735849,3,1,1,0,0,1,8,0.0,1,0,2,1,1,0,0,0,1,7,0,2,-7.785528322538452,-7.785528322538452,blue
459,9.347534870557148,1.3320808658174494,-8.015454004739704,0.0049667011233424,8.176671468898238e-09,0.0217270162330986,0.0,1.0,ENSMUST00000004375,ENSMUSG00000004264,0.0,2,1,1,0,1,0,0,1.0,2,0,2,0,1,0,0,1,0,0,0,2,-7.6534963510226515,-7.6534963510226515,blue
410,7.49344540195775,0.36560296872054,-7.127842433237212,0.0053846715009487,1.374805262456991e-07,0.0219666122141652,0.0,1.0,ENSMUST00000000844-1,ENSMUSG00000000827,0.0029879831113998,6,1,2,0,0,0,0,0.3722627737226277,3,0,0,3,1,1,0,0,0,0,0,0,-7.536925950739055,-7.536925950739055,blue
240,8.67851871499719,0.761199475202264,-7.9173192397949235,0.0054428692229186,6.274754458625382e-09,0.0293955695090266,0.0,1.0,5ef91627-15be-4eab-9dc7-41142716e7ea-0,ENSMUSG00000000563,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.521416912151056,-7.521416912151056,blue
884,7.583233766509397,0.3704425070004993,-7.21279125950889,0.0055202597691162,1.9451197645906496e-08,0.0211038563579692,0.0,1.0,ENSMUST00000032078-0,ENSMUSG00000030007,0.0524519840109193,3,1,1,0,0,0,0,0.0,1,0,1,1,1,0,0,0,0,0,0,1,-7.501048126572088,-7.501048126572088,blue
1871,7.999172670500594,0.6506893904823585,-7.348483280018233,0.0055636614990016,4.1355680086735956e-08,0.0239195336496535,0.0,1.0,ENSMUST00000159283-0,ENSMUSG00000032575,0.0,2,1,1,0,1,0,6,0.0613449815197043,3,0,0,0,1,0,0,1,0,6,0,0,-7.489749637709234,-7.489749637709234,blue
1381,7.607778478275931,0.3719923771332308,-7.235786101142702,0.005622632586572,3.907126101975895e-09,0.0287118309326791,0.0,1.0,ENSMUST00000087638,ENSMUSG00000053279,1.0,2,2,2,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,-7.474538508252664,-7.474538508252664,blue
1382,7.607778478275931,0.3719923771332308,-7.235786101142702,0.005622632586572,3.907126101975895e-09,0.0287118309326791,0.0,1.0,ENSMUST00000087638,ENSMUSG00000053279,1.0,2,2,2,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,-7.474538508252664,-7.474538508252664,blue
1712,9.402069334528642,1.1614876266536016,-8.240581707875043,0.0056586803304189,5.223862750389938e-11,0.0227695975480088,0.0,1.0,ENSMUST00000132846-0,ENSMUSG00000071866,0.0058252427184466,3,1,1,1,1,0,0,0.0,1,0,0,1,1,0,1,0,0,0,0,0,-7.465318645517738,-7.465318645517738,blue
899,7.720913526850255,0.3635692113654212,-7.357344315484823,0.0057899710712181,6.8739850538217666e-09,0.029084651051811,0.0,1.0,ENSMUST00000032429,ENSMUSG00000030291,0.0,2,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.4322281446538705,-7.4322281446538705,blue
495,8.031093943658579,0.4926723959547759,-7.5384215477038,0.0059177081820192,9.497954874929528e-09,0.0306654972159714,0.0,1.0,ENSMUST00000013737,ENSMUSG00000013593,0.0,3,1,1,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,-7.400745729518221,-7.400745729518221,blue
912,7.766831122800112,0.3628275499489359,-7.404003572851167,0.0059468798017682,5.9085315402225335e-08,0.0301564071246427,0.0,1.0,ENSMUST00000032927,ENSMUSG00000030688,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.393651368380525,-7.393651368380525,blue
629,7.523498049997283,0.3635208325169692,-7.159977217480303,0.0059545451229692,9.723918819416585e-09,0.0291748945481889,0.0,1.0,ENSMUST00000022419,ENSMUSG00000021868,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.391792982097777,-7.391792982097777,blue
1482,7.361993698841006,0.3627308726085883,-6.999262826232415,0.0059693576558177,1.6384086125397784e-07,0.027698893617368,0.0,1.0,ENSMUST00000105372-0,ENSMUSG00000075706,0.1852610030706243,4,2,2,0,0,0,0,0.0,1,0,2,1,2,0,0,0,0,0,0,2,-7.388208588787516,-7.388208588787516,blue
1481,7.361993698841006,0.3627308726085883,-6.999262826232415,0.0059693576558177,1.6384086125397784e-07,0.027698893617368,0.0,1.0,ENSMUST00000105372-0,ENSMUSG00000075706,0.1852610030706243,4,2,2,0,0,0,0,0.0,1,0,2,1,2,0,0,0,0,0,0,2,-7.388208588787516,-7.388208588787516,blue
1418,7.931571302592541,0.6970098947544681,-7.234561407838065,0.0060474978722544,1.697094205270987e-07,0.0376152960098793,0.0,1.0,ENSMUST00000093955,ENSMUSG00000020485,0.0,1,1,2,0,0,0,6,0.0,2,0,0,0,1,1,0,0,0,6,0,0,-7.369445928053177,-7.369445928053177,blue
1640,7.666784900410936,0.3688900440313098,-7.297894856379631,0.0060516039348191,2.8111398544930525e-07,0.0316261034729862,0.0,1.0,ENSMUST00000118198-0,ENSMUSG00000033543,0.0069252077562326,8,1,1,0,0,0,0,0.0,1,0,0,3,1,0,0,0,0,0,0,0,-7.368466715476649,-7.368466715476649,blue
2058,7.933233148459011,0.6287598492998698,-7.304473299159149,0.0061154579635684,3.2994716143917185e-08,0.0268111069527237,0.0,1.0,ENSMUST00000218127,ENSMUSG00000090841,0.2585278276481149,9,1,1,0,0,0,5,0.0,1,0,0,2,1,0,0,0,0,5,0,0,-7.35332374387677,-7.35332374387677,blue
1419,7.821844091719504,0.5387301613783193,-7.283113930341179,0.0062148479012217,5.101421421975022e-09,0.0249714191614928,0.0,1.0,ENSMUST00000094280-0,ENSMUSG00000070493,1.0,2,1,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,-7.330065200679305,-7.330065200679305,blue
775,7.512927514077182,0.3625692103021823,-7.150358303775002,0.0063894736888887,4.965158000452875e-07,0.0319329328291001,0.0,1.0,ENSMUST00000027677,ENSMUSG00000026421,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.290087185681056,-7.290087185681056,blue
188,7.611693065142679,0.3613585855633489,-7.25033447957932,0.0064317673105889,1.0901422858581896e-08,0.0343059178761818,0.0,1.0,4beb156e-4663-47b5-a19a-1da3f24073cf-0,ENSMUSG00000105617,0.0,1,1,1,0,0,0,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,-7.280569071231671,-7.280569071231671,blue
1341,7.07718719409523,0.3632023292497944,-6.7139848648454405,0.006499857841033,4.4767942022873115e-08,0.0252730185683384,0.0,1.0,ENSMUST00000080537-0,ENSMUSG00000001847,0.0,1,2,3,0,0,0,0,1.0,2,0,0,0,2,1,0,0,0,0,0,0,-7.26537611948707,-7.26537611948707,blue
1340,7.07718719409523,0.3632023292497944,-6.7139848648454405,0.006499857841033,4.4767942022873115e-08,0.0252730185683384,0.0,1.0,ENSMUST00000080537-0,ENSMUSG00000001847,0.0,1,2,3,0,0,0,0,1.0,2,0,0,0,2,1,0,0,0,0,0,0,-7.26537611948707,-7.26537611948707,blue
444,7.897749970265509,0.5448306673213623,-7.352919302944152,0.0065810459668074,4.565182672532535e-09,0.034543284917424,0.0,1.0,ENSMUST00000002883,ENSMUSG00000021319,0.0369406867845993,5,3,3,1,1,0,0,1.0,3,0,0,1,3,0,1,0,0,0,0,0,-7.247467385929332,-7.247467385929332,blue
445,7.897749970265509,0.5448306673213623,-7.352919302944152,0.0065810459668074,4.565182672532535e-09,0.034543284917424,0.0,1.0,ENSMUST00000002883,ENSMUSG00000021319,0.0369406867845993,5,3,3,1,1,0,0,1.0,3,0,0,1,3,0,1,0,0,0,0,0,-7.247467385929332,-7.247467385929332,blue
443,7.897749970265509,0.5448306673213623,-7.352919302944152,0.0065810459668074,4.565182672532535e-09,0.034543284917424,0.0,1.0,ENSMUST00000002883,ENSMUSG00000021319,0.0369406867845993,5,3,3,1,1,0,0,1.0,3,0,0,1,3,0,1,0,0,0,0,0,-7.247467385929332,-7.247467385929332,blue
678,7.4949020922080125,0.5254623798005867,-6.969439712407416,0.006599461949513,2.4834558623566192e-08,0.0341355563777227,0.0,1.0,ENSMUST00000023851-0,ENSMUSG00000023089,0.0,3,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.243435877526117,-7.243435877526117,blue
1394,7.463366293740808,0.3602294239517634,-7.1031368697890445,0.0066906914557856,3.9150161138549374e-10,0.0321385296607551,0.0,1.0,ENSMUST00000089157-0,ENSMUSG00000068101,0.0,2,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.223628969418038,-7.223628969418038,blue
1395,7.463366293740808,0.3602294239517634,-7.1031368697890445,0.0066906914557856,3.9150161138549374e-10,0.0321385296607551,0.0,1.0,ENSMUST00000089157-0,ENSMUSG00000068101,0.0,2,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.223628969418038,-7.223628969418038,blue
1893,8.03086057217709,0.5716642145438356,-7.459196357633249,0.0067510332318655,2.2947252011620757e-08,0.0382710317717264,0.0,1.0,ENSMUST00000161023-0,ENSMUSG00000021040,1.0,2,2,2,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,-7.2106759640670575,-7.2106759640670575,blue
1892,8.03086057217709,0.5716642145438356,-7.459196357633249,0.0067510332318655,2.2947252011620757e-08,0.0382710317717264,0.0,1.0,ENSMUST00000161023-0,ENSMUSG00000021040,1.0,2,2,2,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,-7.2106759640670575,-7.2106759640670575,blue
2255,7.486640561487421,0.3630195745075467,-7.123620986979864,0.0067750914099066,2.677354068787736e-09,0.0347346564177188,0.0,1.0,c1a5bdfd-9bf9-4367-adf9-b40aaa46d980-0,ENSMUSG00000024835,0.0104669887278582,4,2,2,1,1,0,0,0.0,1,0,0,1,2,0,1,0,0,0,0,0,-7.2055438731432835,-7.2055438731432835,blue
2256,7.486640561487421,0.3630195745075467,-7.123620986979864,0.0067750914099066,2.677354068787736e-09,0.0347346564177188,0.0,1.0,c1a5bdfd-9bf9-4367-adf9-b40aaa46d980-0,ENSMUSG00000024835,0.0104669887278582,4,2,2,1,1,0,0,0.0,1,0,0,1,2,0,1,0,0,0,0,0,-7.2055438731432835,-7.2055438731432835,blue
1557,8.195574665896318,0.6258336851248272,-7.569740980771479,0.0068537229162438,5.378063829289765e-08,0.0363028066824036,0.0,1.0,ENSMUST00000109682,ENSMUSG00000047459,0.0,3,1,1,0,0,1,4,1.0,2,0,0,0,1,0,0,0,1,3,0,0,-7.188896417205555,-7.188896417205555,blue
1456,7.292819505281923,0.3667033609331708,-6.926116144348751,0.0069048702435393,4.01985078272376e-08,0.0341454947491694,0.0,1.0,ENSMUST00000102476,ENSMUSG00000060802,0.0,1,1,1,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,-7.1781699810782955,-7.1781699810782955,blue
441,7.318074670801889,0.3608108084552649,-6.957263862346619,0.0069208882807826,1.3158821262656946e-08,0.0363798663768534,0.0,1.0,ENSMUST00000002757-0,ENSMUSG00000091803,0.0985915492957746,4,1,1,0,1,0,0,0.0,2,0,0,2,1,0,0,1,0,0,0,0,-7.174827068182106,-7.174827068182106,blue
906,7.145227469148361,0.3613321735659592,-6.783895295582415,0.0069636194437554,6.259608314192587e-07,0.0328066490477943,0.0,1.0,ENSMUST00000032570,ENSMUSG00000030410,0.0,2,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.165946921651321,-7.165946921651321,blue
905,7.145227469148361,0.3613321735659592,-6.783895295582415,0.0069636194437554,6.259608314192587e-07,0.0328066490477943,0.0,1.0,ENSMUST00000032570,ENSMUSG00000030410,0.0,2,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.165946921651321,-7.165946921651321,blue
725,7.223203898483974,0.3586877733763968,-6.86451612510758,0.0069676381797519,2.0316510612779998e-07,0.0280003772423561,0.0,1.0,ENSMUST00000026009,ENSMUSG00000025035,0.0,2,1,1,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,-7.16511457602822,-7.16511457602822,blue
2144,7.655435282676013,0.6901703393991732,-6.965264943276827,0.0070131600177376,3.830173257109051e-07,0.0374891140508663,0.0,1.0,ENSMUST00000239397,ENSMUSG00000030246,0.0,3,2,2,0,0,0,0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,-7.155719638618528,-7.155719638618528,blue
2143,7.655435282676013,0.6901703393991732,-6.965264943276827,0.0070131600177376,3.830173257109051e-07,0.0374891140508663,0.0,1.0,ENSMUST00000239397,ENSMUSG00000030246,0.0,3,2,2,0,0,0,0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,-7.155719638618528,-7.155719638618528,blue
233,7.381577153780804,0.3588242006711423,-7.022752953109666,0.0070132396056879,1.2481544280700978e-07,0.032324346431649,0.0,1.0,5dc57e2b-1dd0-41e0-a7ea-27aa2e8a9cf2-0,ENSMUSG00000063179,0.0087219054008721,6,1,3,0,0,0,0,0.0,1,0,0,3,1,2,0,0,0,0,0,0,-7.155703266471106,-7.155703266471106,blue
1668,8.078697193803443,1.04650734596181,-7.032189847841633,0.0070220342756943,1.071211890725657e-07,0.0374092746137184,0.0,1.0,ENSMUST00000123296-0,ENSMUSG00000030869,0.0,5,1,1,0,0,0,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,-7.153895246396495,-7.153895246396495,blue
813,7.490381729869479,0.3659390395232559,-7.124442690346217,0.0070379704707054,5.471790963822765e-08,0.0374117761907337,0.0,1.0,ENSMUST00000029708,ENSMUSG00000028070,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.150624823694182,-7.150624823694182,blue
812,7.490381729869479,0.3659390395232559,-7.124442690346217,0.0070379704707054,5.471790963822765e-08,0.0374117761907337,0.0,1.0,ENSMUST00000029708,ENSMUSG00000028070,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.150624823694182,-7.150624823694182,blue
1684,7.722990854451821,0.6658046052247828,-7.057186249227039,0.0070494618091493,1.305078957398766e-07,0.0320312913454104,0.0,1.0,ENSMUST00000126610-0,ENSMUSG00000038900,0.9392265193370166,3,1,1,1,1,0,0,0.0,1,0,5,1,1,0,1,0,0,0,0,5,-7.148271165435683,-7.148271165435683,blue
196,7.1673935939112985,0.3546807150382765,-6.812712878873025,0.0070751833240789,1.7440781991549428e-10,0.0338621189474431,0.0,1.0,4ed9c5b2-0986-448b-85dd-8b7ea6379dfa-0,ENSMUSG00000078427,1.0,2,1,1,0,0,1,9,0.0,1,0,0,1,1,0,0,0,1,8,0,0,-7.143016754765198,-7.143016754765198,blue
923,7.214656103750051,0.3547312439341762,-6.859924859815868,0.0071050341615204,5.553329537234649e-11,0.0366482531432547,0.0,1.0,ENSMUST00000033342-0,ENSMUSG00000031029,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.136942698594793,-7.136942698594793,blue
924,7.214656103750051,0.3547312439341762,-6.859924859815868,0.0071050341615204,5.553329537234649e-11,0.0366482531432547,0.0,1.0,ENSMUST00000033342-0,ENSMUSG00000031029,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.136942698594793,-7.136942698594793,blue
955,7.358015556635691,0.3591366538149955,-6.9988789028207,0.0071196750978982,8.323230643300472e-08,0.0394804874206628,0.0,1.0,ENSMUST00000034432,ENSMUSG00000031954,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,-7.133972878490932,-7.133972878490932,blue
1856,7.327209868810416,0.4580322853470363,-6.86917758346338,0.0071220919346862,9.339111079793884e-07,0.0359027313608842,0.0,1.0,ENSMUST00000156481-0,ENSMUSG00000015804,0.0,3,1,1,0,0,0,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,-7.133483225981636,-7.133483225981636,blue
909,7.577190959493214,0.3681431986429215,-7.209047760850301,0.0071277154343098,8.940753137989231e-08,0.0396740322479657,0.0,1.0,ENSMUST00000032800,ENSMUSG00000030579,1.0,2,1,1,0,0,0,0,0.0,2,0,0,1,1,0,0,0,0,0,0,0,-7.132344544562233,-7.132344544562233,blue
1028,7.271074112575051,0.3589582345662968,-6.912115878008754,0.0071878417846591,1.840531436222229e-09,0.0304817920940913,0.0,1.0,ENSMUST00000038644,ENSMUSG00000032892,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.120225631379038,-7.120225631379038,blue
1029,7.271074112575051,0.3589582345662968,-6.912115878008754,0.0071878417846591,1.840531436222229e-09,0.0304817920940913,0.0,1.0,ENSMUST00000038644,ENSMUSG00000032892,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.120225631379038,-7.120225631379038,blue
1327,7.258929135484574,0.3641331444696783,-6.894795991014899,0.007221273047956,6.153477477107834e-09,0.0400533063961009,0.0,1.0,ENSMUST00000077960,ENSMUSG00000056116,0.0,4,1,1,0,0,0,8,0.0,1,0,1,0,1,0,0,0,0,8,0,1,-7.1135310904757745,-7.1135310904757745,blue
614,7.214591740573224,0.3650528369569802,-6.84953890361624,0.0072333921522837,2.928376208013404e-07,0.0370528951759905,0.0,1.0,ENSMUST00000021761-0,ENSMUSG00000021326,1.0,2,1,1,0,0,0,3,0.0,1,0,0,1,1,0,0,0,0,3,0,0,-7.11111191637963,-7.11111191637963,blue
1085,8.776115547402407,1.0920733137425307,-7.684042233659875,0.0072790110827388,2.005107641853523e-07,0.0306720818834642,0.0,1.0,ENSMUST00000044355,ENSMUSG00000041571,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.102041823652873,-7.102041823652873,blue
1084,8.776115547402407,1.0920733137425307,-7.684042233659875,0.0072790110827388,2.005107641853523e-07,0.0306720818834642,0.0,1.0,ENSMUST00000044355,ENSMUSG00000041571,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.102041823652873,-7.102041823652873,blue
1039,7.256030789309327,0.3609066607894351,-6.895124128519898,0.0073064473829308,3.698865713517978e-07,0.0381474922129854,0.0,1.0,ENSMUST00000040090-0,ENSMUSG00000035142,0.0,1,3,3,0,0,0,0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,-7.096614190231964,-7.096614190231964,blue
1038,7.256030789309327,0.3609066607894351,-6.895124128519898,0.0073064473829308,3.698865713517978e-07,0.0381474922129854,0.0,1.0,ENSMUST00000040090-0,ENSMUSG00000035142,0.0,1,3,3,0,0,0,0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,-7.096614190231964,-7.096614190231964,blue
1040,7.256030789309327,0.3609066607894351,-6.895124128519898,0.0073064473829308,3.698865713517978e-07,0.0381474922129854,0.0,1.0,ENSMUST00000040090-0,ENSMUSG00000035142,0.0,1,3,3,0,0,0,0,0.0,1,0,0,0,3,0,0,0,0,0,0,0,-7.096614190231964,-7.096614190231964,blue
616,9.455937103683375,2.1967816572226933,-7.259155446460684,0.0073123715892945,9.37457129479419e-09,0.0429795458013873,0.0,1.0,ENSMUST00000021790,ENSMUSG00000021361,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.095444899658463,-7.095444899658463,blue
615,9.455937103683375,2.1967816572226933,-7.259155446460684,0.0073123715892945,9.37457129479419e-09,0.0429795458013873,0.0,1.0,ENSMUST00000021790,ENSMUSG00000021361,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,-7.095444899658463,-7.095444899658463,blue
959,7.550089317922855,0.3716093158900193,-7.178480002032842,0.0073136945683992,5.997903131570038e-08,0.0381251351021129,0.0,1.0,ENSMUST00000034547-0,ENSMUSG00000032047,0.0,2,2,2,0,0,0,0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,-7.095183905980712,-7.095183905980712,blue
958,7.550089317922855,0.3716093158900193,-7.178480002032842,0.0073136945683992,5.997903131570038e-08,0.0381251351021129,0.0,1.0,ENSMUST00000034547-0,ENSMUSG00000032047,0.0,2,2,2,0,0,0,0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,-7.095183905980712,-7.095183905980712,blue
1268,7.942756615955879,1.0153545430765778,-6.927402072879294,0.0073571319100785,2.1314975669406007e-08,0.0357405177743721,0.0,1.0,ENSMUST00000071718-0,ENSMUSG00000026701,0.3692307692307692,4,1,1,0,1,0,0,0.0,1,0,0,2,1,0,0,1,0,0,0,0,-7.08664082619687,-7.08664082619687,blue
1352,7.054607371961152,0.362265410947117,-6.692341961014036,0.0074094930277397,3.5166253239840744e-08,0.0322939314650497,0.0,1.0,ENSMUST00000082223-0,ENSMUSG00000058558,0.011437908496732,5,2,2,1,1,0,0,0.8043834494059812,3,0,2,1,2,0,1,0,0,0,0,2,-7.076409450820232,-7.076409450820232,blue
