,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change,log2_fold_change_mean,color
70,9.657695047751808,1.5208449840479372,-8.136850063703866,0.0043037062480995,1.0278830279349484e-07,0.0171798696330208,0.0,1.0,ENSMUST00000027472,ENSMUSG00000026255,0.0,2,1,1,0,0,0,0,1.0,2,1,1,0,1,0,0,0,0,0,1,0,-7.860204675371857,-7.860204675371857,blue
114,7.727343717048838,0.3633305309254774,-7.364013186123364,0.0061824275005692,1.4110105302181236e-08,0.0297856574329704,0.0,1.0,ENSMUST00000132034,ENSMUSG00000038803,1.0,2,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,-7.337610867989867,-7.337610867989867,blue
81,7.1873550311222605,0.3621251048246994,-6.825229926297554,0.0073892536413383,5.1586264640225434e-08,0.0336269858246689,0.0,1.0,ENSMUST00000051633,ENSMUSG00000047719,0.0,1,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,-7.080355633730189,-7.080355633730189,blue
97,7.188888097515791,0.3570960179974343,-6.831792079518362,0.0096340030766955,5.3327620268762875e-09,0.0551620844792047,0.0,1.0,ENSMUST00000112295-0,ENSMUSG00000070284,0.0,1,0,0,0,1,0,0,1.0,2,1,1,0,0,0,0,1,0,0,1,0,-6.6976489000009884,-6.6976489000009884,blue
145,6.75733570305279,0.3558451445942731,-6.401490558458517,0.010663884870553,1.1101453100278854e-08,0.0573962060689543,0.0,1.0,ENSMUST00000211807,ENSMUSG00000031765,1.0,3,0,0,0,0,0,0,0.0,1,2,2,2,0,0,0,0,0,0,2,0,-6.551123079777104,-6.551123079777104,blue
146,6.75733570305279,0.3558451445942731,-6.401490558458517,0.010663884870553,1.1101453100278854e-08,0.0573962060689543,0.0,1.0,ENSMUST00000211807,ENSMUSG00000031765,1.0,3,0,0,0,0,0,0,0.0,1,2,2,2,0,0,0,0,0,0,2,0,-6.551123079777104,-6.551123079777104,blue
138,6.738803525280704,0.471411043600231,-6.267392481680479,0.0118808762717503,2.6207077877616015e-07,0.0508304872729811,0.0,1.0,ENSMUST00000177840,ENSMUSG00000025510,0.0096989966555183,5,0,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,0,1,0,-6.3952149440159,-6.3952149440159,blue
67,7.154767824189021,0.3565088320814179,-6.798258992107606,0.011976934561265,3.759564237541259e-08,0.06514726296943,0.0,1.0,ENSMUST00000020454,ENSMUSG00000020232,0.0149333333333333,5,0,0,0,0,0,10,0.0,1,1,1,2,0,0,0,0,0,10,1,0,-6.383597485251597,-6.383597485251597,blue
141,6.999746065946357,0.3530888492584541,-6.646657216687897,0.0127150289250029,5.584789316862132e-08,0.072029902994374,0.0,1.0,ENSMUST00000199195,ENSMUSG00000010406,0.1478873239436619,6,1,1,0,0,0,0,0.0,1,1,2,3,1,0,0,0,0,0,1,1,-6.29732144580327,-6.29732144580327,blue
20,8.352225739463243,3.626781984628279,-4.725443754834966,0.0265091163160113,5.6118857972348014e-05,0.1072894092873786,0.0,1.0,2ace1dbb-462d-4fde-9a4b-a537c35f8433-0,ENSMUSG00000035242,1.0,4,0,2,0,0,0,5,1.0,3,1,2,3,0,2,0,0,0,5,1,1,-5.237367611148474,-5.237367611148474,blue
62,5.861450488989117,0.7624096278236411,-5.09904086116548,0.026536114658353,4.232694198304384e-07,0.1089285725843099,0.0,1.0,ENSMUST00000009039,ENSMUSG00000058600,0.5710382513661202,4,0,0,0,0,0,0,0.0,2,1,3,1,0,0,0,0,0,0,1,2,-5.2358990388656705,-5.2358990388656705,blue
166,5.559865332628152,0.4706904178565084,-5.089174914771645,0.0274363522383639,5.996766369585017e-06,0.1309632693631924,0.0,1.0,ENSMUST00000239369-0,ENSMUSG00000097195,1.0,4,2,2,0,0,0,6,1.0,2,1,4,3,2,0,0,0,0,6,1,3,-5.1877675070048355,-5.1877675070048355,blue
7,5.417225673837265,0.7745675433136376,-4.642658130523631,0.0309820701788477,1.529524827854037e-05,0.1262207941752777,0.0,1.0,0b411a11-d1bd-490c-8d5f-7f1a61f49c35-0,ENSMUSG00000096768,1.0,4,0,0,1,1,0,0,0.0,1,2,2,3,0,0,1,0,0,0,2,0,-5.012422643549966,-5.012422643549966,blue
6,5.417225673837265,0.7745675433136376,-4.642658130523631,0.0309820701788477,1.529524827854037e-05,0.1262207941752777,0.0,1.0,0b411a11-d1bd-490c-8d5f-7f1a61f49c35-0,ENSMUSG00000096768,1.0,4,0,0,1,1,0,0,0.0,1,2,2,3,0,0,1,0,0,0,2,0,-5.012422643549966,-5.012422643549966,blue
100,5.066692568264245,0.6248307430899331,-4.441861825174311,0.0336216655742411,2.3431429974911968e-05,0.1515944264418602,0.0,1.0,ENSMUST00000113979-0,ENSMUSG00000026000,0.0,1,1,1,0,1,0,0,0.0,1,1,1,0,1,0,0,1,0,0,1,0,-4.894464994166195,-4.894464994166195,blue
127,4.118217847232421,1.2048818214160422,-2.9133360258163736,0.0890286339178449,0.0007371663993582,0.2683638307544373,0.0,1.0,ENSMUST00000148900,ENSMUSG00000037266,0.0,3,0,0,0,0,0,5,1.0,2,1,2,0,0,0,0,0,0,5,1,1,-3.4895867709161594,-3.4895867709161594,blue
186,4.080491954537983,1.2686258218251758,-2.8118661327128085,0.1072451424119977,0.0016259048872726,0.363520120964859,0.0,1.0,c6165859-a770-454b-916c-f766c56ee63c-0,ENSMUSG00000061983,0.0679156908665105,6,0,1,0,0,0,0,1.0,2,1,2,2,0,1,0,0,0,0,1,1,-3.2210157914686546,-3.2210157914686546,blue
64,3.812380394801591,1.3549028594126131,-2.4574775353889757,0.1304305337201895,0.0027228869310429,0.3532664136411601,0.0,1.0,ENSMUST00000010520-0,ENSMUSG00000010376,0.0303763766186615,4,0,1,0,0,0,4,0.0,1,1,1,2,0,1,0,0,0,4,1,0,-2.9386464516208664,-2.9386464516208664,blue
75,0.9701550656075374,0.3053552512429824,-0.6647998143645556,0.5435606810165717,0.2197352776519881,0.8688966039932119,0.0125,0.9875,ENSMUST00000034808,ENSMUSG00000032271,0.0,1,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,-0.8794869937378986,-0.8794869937378986,blue
72,0.967369335060124,0.3103289888491601,-0.6570403462109641,0.5440562702123843,0.2703224125752835,0.8666990546411587,0.0,1.0,ENSMUST00000028892-0,ENSMUSG00000027406,1.0,3,0,0,0,0,0,0,0.0,2,1,1,2,0,0,0,0,0,0,1,0,-0.8781722217976611,-0.8781722217976611,blue
123,0.957172592135158,0.3020089901727305,-0.6551636019624286,0.5488406616376811,0.194352345273855,0.8465962821700167,0.0075,0.9925,ENSMUST00000140267,ENSMUSG00000024845,0.4545454545454545,5,1,1,0,0,0,8,0.0,2,1,2,1,1,0,0,0,0,8,1,1,-0.8655407253118742,-0.8655407253118742,blue
99,0.9383228516726388,0.2953780815571504,-0.6429447701154878,0.5518212334307215,0.2474715168138206,0.860734875571685,0.005,0.995,ENSMUST00000113669,ENSMUSG00000036315,1.0,2,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,-0.8577271239232015,-0.8577271239232015,blue
71,0.9416370865435418,0.2978517085738112,-0.6437853779697293,0.5544440829322171,0.2589009501557258,0.8974506968222126,0.0025,0.9975,ENSMUST00000028062,ENSMUSG00000026728,0.0,2,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,-0.8508861265548483,-0.8508861265548483,blue
93,0.9158248765462896,0.3015904073780971,-0.6142344691681925,0.5680520252508896,0.2322478568475201,0.8638812795448126,0.0025,0.9975,ENSMUST00000108192,ENSMUSG00000019738,0.5862595419847328,5,0,0,0,0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,-0.8159050293575585,-0.8159050293575585,blue
79,0.9937837280080634,0.4152578984741724,-0.5785258295338918,0.5928558162848458,0.274071243893168,0.9658525387869308,0.015,0.985,ENSMUST00000046575,ENSMUSG00000038502,0.0,8,0,0,0,0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,1,1,-0.7542468137642847,-0.7542468137642847,blue
129,1.0477471200378927,0.5079127385447323,-0.5398343814931603,0.6145911753083554,0.2399508556938953,0.9773950190651752,0.0375,0.9625,ENSMUST00000154208-1,ENSMUSG00000066026,0.5158069883527454,4,0,2,0,0,1,4,0.0,1,1,1,1,0,2,0,0,1,3,1,0,-0.7023010429422908,-0.7023010429422908,blue
88,0.9707916057357384,0.4528545043654559,-0.5179371013702825,0.6254489332775378,0.3128485606596935,1.0081378442664333,0.0275,0.9725,ENSMUST00000090070,ENSMUSG00000054435,0.001772264067346,3,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,-0.6770359990091821,-0.6770359990091821,grey
9,0.968056666470774,0.464525096219015,-0.5035315702517587,0.6308680289113879,0.304014592214973,1.0110020223730714,0.0275,0.9725,0e86cc45-d378-432e-aa55-259ca7e70314-0,ENSMUSG00000024194,0.0875912408759124,8,0,0,0,0,0,5,0.0,1,1,2,2,0,0,0,0,0,5,1,1,-0.6645898550486785,-0.6645898550486785,grey
60,0.8927315852401797,0.4638147952511059,-0.4289167899890739,0.6820354309777416,0.2933700805617405,1.0636570827417775,0.075,0.925,ENSMUST00000005487-0,ENSMUSG00000005354,0.0028558545017285,5,1,1,0,0,0,0,0.0,2,1,1,2,1,0,0,0,0,0,1,0,-0.5520814072975236,-0.5520814072975236,grey
187,0.96039325143685,0.6150884023325132,-0.3453048491043374,0.740875195527983,0.3279869454006159,1.1488846648821316,0.1225,0.8775,e30980f8-eb60-4fe5-8167-1a4cfad5b4a9-0,ENSMUSG00000060152,1.0,5,0,0,0,0,0,0,0.0,1,1,1,4,0,0,0,0,0,0,1,0,-0.43269756174574675,-0.43269756174574675,grey
139,0.5705491818536677,0.3364860514726542,-0.2340631303810134,0.8043847301603408,0.5360188951878367,1.0697124178089112,0.085,0.915,ENSMUST00000177841,ENSMUSG00000045752,0.68,4,0,0,1,1,0,0,0.0,1,1,1,2,0,0,1,0,0,0,1,0,-0.31404240003058187,-0.31404240003058187,grey
126,0.9086801196228242,0.6528047917166038,-0.2558753279062205,0.8113810482734416,0.371671982458498,1.2868409995556884,0.1925,0.8075,ENSMUST00000148592,ENSMUSG00000059355,0.939516129032258,3,1,1,0,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,1,0,-0.3015484895100894,-0.3015484895100894,grey
65,0.5563684966335034,0.3345236716729672,-0.2218448249605366,0.8158372640974798,0.5706994804558562,1.1259891790500975,0.1075,0.8925,ENSMUST00000015894-0,ENSMUSG00000015750,0.7441860465116279,3,0,0,0,0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,-0.29364668986426395,-0.29364668986426395,grey
98,0.5640715940277834,0.3424828604602923,-0.221588733567491,0.817436223533188,0.5104014554810162,1.1213206654354728,0.1175,0.8825,ENSMUST00000112893,ENSMUSG00000026281,1.0,4,0,0,0,0,0,0,0.0,2,1,1,3,0,0,0,0,0,0,1,0,-0.2908219191165403,-0.2908219191165403,grey
82,0.5589608751479663,0.341301519416737,-0.2176593557312289,0.817817723100294,0.5369953072353388,1.0886709647150987,0.11,0.89,ENSMUST00000053740-0,ENSMUSG00000017421,0.0022425116130065,4,2,2,0,1,0,0,0.7836734693877551,3,1,2,1,2,0,0,1,0,0,1,1,-0.29014876673591644,-0.29014876673591644,grey
108,0.5610959548324462,0.3416630288908475,-0.2194329259415984,0.8198154765888319,0.4663336386284076,1.1025079853944506,0.1375,0.8625,ENSMUST00000125710,ENSMUSG00000047617,0.6666666666666666,3,1,3,0,1,0,3,0.0,3,1,3,1,1,2,0,1,0,3,1,2,-0.2866288692630473,-0.2866288692630473,grey
18,0.551158558318124,0.3359469829820634,-0.2152115753360597,0.8202139105019264,0.5112883249295271,1.1032888724524883,0.1175,0.8825,22f49379-fe82-4153-b0a1-1adfced7a687-0,ENSMUSG00000038217,0.0,1,0,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,0,0,1,0,-0.2859278834802597,-0.2859278834802597,grey
84,0.5446601894836114,0.330361375163858,-0.2142988143197537,0.8219202228137682,0.5160227852212356,1.113640212125392,0.1225,0.8775,ENSMUST00000066778,ENSMUSG00000025178,0.0,2,0,0,0,0,1,10,1.0,2,1,1,0,0,0,0,0,1,9,1,0,-0.2829297249906278,-0.2829297249906278,grey
155,0.5445016454502101,0.3314719361808433,-0.2130297092693666,0.8227392032889904,0.4924777569016367,1.0739129391666558,0.115,0.885,ENSMUST00000222464,ENSMUSG00000021319,0.0,5,0,0,0,0,0,0,1.0,2,1,2,0,0,0,0,0,0,0,1,1,-0.2814929057329788,-0.2814929057329788,grey
89,0.5451272684816515,0.3377413624643446,-0.2073859060173067,0.8263987982442292,0.5447199222580198,1.1131760919265374,0.1175,0.8825,ENSMUST00000090746,ENSMUSG00000027875,0.0,1,0,0,0,1,0,0,1.0,3,1,2,0,0,0,0,1,0,0,1,1,-0.2750899386615819,-0.2750899386615819,grey
87,0.5444873364406729,0.3390487633615269,-0.2054385730791463,0.8285512696768794,0.5107190916302464,1.080825378630265,0.1225,0.8775,ENSMUST00000086471,ENSMUSG00000066900,0.0448868071818891,3,2,2,0,0,0,0,1.0,3,1,1,1,2,0,0,0,0,0,1,0,-0.2713371225823866,-0.2713371225823866,grey
165,0.566474080232579,0.416876263147848,-0.1495978170847309,0.8813985210505864,0.5429478146188991,1.27748709150611,0.2325,0.7675,ENSMUST00000238120,ENSMUSG00000063011,0.0,2,0,0,0,0,0,17,1.0,2,1,5,0,0,0,0,0,0,17,1,4,-0.18213361905119974,-0.18213361905119974,grey
16,0.5672639104045291,0.4232303410958827,-0.1440335693086464,0.8826341586157835,0.5750723272928276,1.2426020650491616,0.2225,0.7775,1bb68d0b-9a35-425d-8cad-0de2d34d9604-0,ENSMUSG00000020743,0.0901287553648068,3,0,1,0,0,0,2,0.0,1,1,1,1,0,1,0,0,0,2,1,0,-0.18011251309353288,-0.18011251309353288,grey
90,0.5536657805959281,0.4290155196808202,-0.1246502609151076,0.8979406830680255,0.5835003916485043,1.2372272555947852,0.2475,0.7525,ENSMUST00000097747,ENSMUSG00000073684,1.0,3,0,0,0,0,0,0,0.0,1,1,1,2,0,0,0,0,0,0,1,0,-0.15530794955353733,-0.15530794955353733,grey
131,0.5997797200236358,0.4905476793745177,-0.1092320406491184,0.920672413157661,0.5304492481937365,1.3225387652006777,0.295,0.705,ENSMUST00000162415-0,ENSMUSG00000005610,0.0,4,2,2,0,0,0,0,0.0,1,1,1,0,2,0,0,0,0,0,1,0,-0.11924017633715418,-0.11924017633715418,grey
80,0.6024534815423772,0.5344832860282704,-0.0679701955141071,0.9518405607656006,0.5971641470703785,1.290499344581452,0.3825,0.6175,ENSMUST00000049999,ENSMUSG00000046550,0.0,1,0,1,0,0,0,0,1.0,2,1,1,0,0,1,0,0,0,0,1,0,-0.07120816153984935,-0.07120816153984935,grey
61,0.4114298984839132,0.3987560227477164,-0.012673875736197,1.001024669135354,0.6970558392862317,1.3679747584462103,0.47,0.53,ENSMUST00000008542-0,ENSMUSG00000008398,1.0,3,0,0,0,0,0,0,0.0,1,1,1,2,0,0,0,0,0,0,1,0,0.0014775282205559685,0.0014775282205559685,grey
73,0.4114912055336264,0.4006770187445028,-0.0108141867891233,1.0037903956387126,0.6925221905644914,1.334584438095165,0.475,0.525,ENSMUST00000029256-0,ENSMUSG00000027706,0.0,2,0,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0.0054580474337210284,0.0054580474337210284,grey
1,0.4123853465892321,0.403529019678592,-0.0088563269106395,1.0051761604695948,0.7026132145076562,1.2935139985232424,0.46,0.54,049800cd-5977-4a3e-96d2-72379cd57183-0,ENSMUSG00000059734,0.15,3,1,1,0,1,0,5,1.0,2,1,1,1,1,0,0,1,0,5,1,0,0.007448360672494417,0.007448360672494417,grey
76,0.598573805271774,0.5774871347769119,-0.0210866704948623,1.0063304272742746,0.5860437869492755,1.549505870673002,0.4575,0.5425,ENSMUST00000035563,ENSMUSG00000034127,1.0,2,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0.00910408995312502,0.00910408995312502,grey
74,0.4113750780408759,0.4030993379492839,-0.0082757400915921,1.0067192676500205,0.6543210935982516,1.35193319774469,0.4875,0.5125,ENSMUST00000032555,ENSMUSG00000002984,0.0010960290026136,3,0,0,0,0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,0.009661431473483258,0.009661431473483258,grey
181,0.4016943093660634,0.3976909882690769,-0.0040033210969868,1.009394869505846,0.6799785985432462,1.3101620771983098,0.4725,0.5275,bf751a13-2817-4f14-9c93-ad4fe781d7ee-0,ENSMUSG00000022996,1.0,3,0,1,0,0,0,0,1.0,2,1,1,2,0,1,0,0,0,0,1,0,0.013490658920282957,0.013490658920282957,grey
0,0.413033417331837,0.4066424233402747,-0.0063909939915626,1.0110246796106237,0.7068997143239508,1.4435396699410286,0.5,0.5,0386ab90-7b31-47ab-83f8-54fdbbca134c-0,ENSMUSG00000059208,1.0,2,2,2,0,0,0,0,0.0,1,1,1,1,2,0,0,0,0,0,1,0,0.015818214567618696,0.015818214567618696,grey
39,0.4137193016305212,0.4115361322014912,-0.0021831694290298,1.0117156219665984,0.660689395305134,1.310719280447984,0.5025,0.4975,5884e190-506f-45d1-a98a-e14c20761afb-0,ENSMUSG00000030051,0.0,1,0,0,0,1,0,0,1.0,2,1,1,0,0,0,0,1,0,0,1,0,0.016803827153176777,0.016803827153176777,grey
38,0.4066737521990525,0.4051892939099147,-0.0014844582891373,1.0119679853476509,0.6773710746572514,1.348017306962713,0.485,0.515,5823e4a4-7da1-4c28-a3b5-acc932987bba-0,ENSMUSG00000034744,0.127683615819209,6,0,0,0,1,0,0,1.0,2,1,7,3,0,0,0,1,0,0,1,6,0.017163649606566057,0.017163649606566057,grey
121,0.4073692137611618,0.4067385843301607,-0.0006306294310012,1.0123712556760858,0.7196581806205893,1.330791452872314,0.485,0.515,ENSMUST00000138118,ENSMUSG00000019738,0.6137404580152672,5,0,0,0,0,0,0,0.0,2,1,2,3,0,0,0,0,0,0,1,1,0.017738450607185558,0.017738450607185558,grey
107,0.4126067412885817,0.4078726626840969,-0.0047340786044849,1.0136242362734729,0.6600400993826744,1.3694577041367697,0.4725,0.5275,ENSMUST00000124778,ENSMUSG00000020736,0.2340425531914893,3,0,0,0,0,0,2,0.0,2,1,1,1,0,0,0,0,0,2,1,0,0.019522925579445613,0.019522925579445613,grey
111,0.4078652390271722,0.4078638402810747,-1.3987460980073586e-06,1.013730355386688,0.7221913174830361,1.361386568392253,0.51,0.49,ENSMUST00000128972,ENSMUSG00000052926,0.8981324278438031,6,0,0,0,0,0,0,0.0,1,1,1,3,0,0,0,0,0,0,1,0,0.019673957391195526,0.019673957391195526,grey
110,0.4016984083075611,0.4049186276001359,0.0032202192925748,1.0164224882744344,0.7116641836458373,1.3692650057980966,0.475,0.525,ENSMUST00000126705,ENSMUSG00000014856,0.0488505747126436,4,1,2,0,0,0,0,0.0,2,1,3,2,1,1,0,0,0,0,1,2,0.02350020038101528,0.02350020038101528,grey
180,0.4052094614329047,0.410554994407193,0.0053455329742881,1.0185751272706234,0.7384630053870617,1.3454459562570982,0.515,0.485,b5e35850-01fa-4ad5-9115-20f716d86ba7-0,ENSMUSG00000051557,0.071625344352617,3,2,2,0,0,0,0,0.0,1,1,2,1,2,0,0,0,0,0,1,1,0.026552393404979217,0.026552393404979217,grey
103,0.395992126714967,0.4014407124511552,0.0054485857361884,1.0185765512945348,0.6881344888936521,1.3111280240922825,0.51,0.49,ENSMUST00000118557-0,ENSMUSG00000028102,1.0,3,0,0,0,1,0,0,0.0,1,1,2,2,0,0,0,1,0,0,1,1,0.02655441037038909,0.02655441037038909,grey
116,0.4023145746222654,0.4233004885971852,0.0209859139749195,1.036772448876552,0.7155752694086892,1.4006303252594483,0.545,0.455,ENSMUST00000134425,ENSMUSG00000061787,0.0276625172890733,5,0,0,0,1,0,5,1.0,2,1,1,1,0,0,0,1,0,5,1,0,0.0520992857606254,0.0520992857606254,grey
2,0.4223982867149623,0.558331397393746,0.1359331106787837,1.1697515261754,0.7468651348115874,1.6846151747479676,0.775,0.225,08495dbf-9390-4186-bc4c-3c1ccb359b14-0,ENSMUSG00000073422,0.0518134715025906,4,1,1,0,1,0,0,1.0,2,1,4,1,1,0,0,1,0,0,1,3,0.2262021109843914,0.2262021109843914,grey
55,0.407637695592866,0.5548287781737424,0.1471910825808764,1.18611848263509,0.7275543382618243,1.6596921767707942,0.73,0.27,8a71e143-3b11-4cb7-b4b7-0718a353f942-0,ENSMUSG00000070003,0.0011565150346954,7,1,2,0,1,0,0,0.0,1,1,4,1,1,1,0,1,0,0,1,3,0.24624812942218513,0.24624812942218513,grey
149,0.4227784959148276,0.5725818902098629,0.1498033942950354,1.1878607590169237,0.7527251836861724,1.778479363313298,0.76,0.24,ENSMUST00000212938,ENSMUSG00000031897,1.0,3,0,0,0,0,0,4,0.0,2,1,1,2,0,0,0,0,0,4,1,0,0.24836573340381493,0.24836573340381493,grey
92,0.914793590272741,1.0612656676077434,0.1464720773350026,1.237503518138405,0.5311543702334174,2.110773759977238,0.635,0.365,ENSMUST00000106357,ENSMUSG00000042675,1.0,4,1,1,0,0,1,5,1.0,2,1,1,3,1,0,0,0,1,4,1,0,0.30743262668203747,0.30743262668203747,grey
25,0.3416631261431431,0.5412996926514747,0.1996365665083316,1.2427832613066898,0.8124502256236574,1.740348145337692,0.87,0.13,345c18ae-15cf-40d5-8541-8b9ed8a243cb-0,ENSMUSG00000020719,0.4332855093256815,5,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0.3135747154551917,0.3135747154551917,grey
122,0.3330366278028133,0.5363437574232666,0.2033071296204534,1.2486977704124118,0.8730929762442556,1.8031790012143945,0.85,0.15,ENSMUST00000138648,ENSMUSG00000038880,1.0,2,0,0,1,1,0,0,0.0,2,1,1,1,0,0,1,0,0,0,1,0,0.3204243353207173,0.3204243353207173,grey
21,0.3376925436379377,0.5426817791607852,0.2049892355228476,1.2548896047958302,0.8308018100422893,1.8054796897598235,0.8575,0.1425,2dd420a1-7497-4971-9625-ae2a1666df45-0,ENSMUSG00000033916,0.909437559580553,5,0,2,0,2,0,0,1.0,2,1,1,2,0,2,0,2,0,0,1,0,0.32756045292593333,0.32756045292593333,grey
105,0.3353454499929031,0.5443717196832504,0.209026269690347,1.255190188371928,0.8240412361878736,1.7489305177595629,0.8875,0.1125,ENSMUST00000120990,ENSMUSG00000051041,0.0,1,0,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,1,0,0.3279059801381457,0.3279059801381457,grey
174,0.3317638040089324,0.544012658062651,0.2122488540537184,1.257821583674951,0.7954522465438054,1.7168036740498973,0.8975,0.1025,ad87acdc-f924-4e4d-a150-870f4693f408-0,ENSMUSG00000030890,0.1552062868369351,4,0,0,0,0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,0.33092729693736217,0.33092729693736217,grey
77,0.3368442833803855,0.5496799385809515,0.2128356552005658,1.2603532948925684,0.8502046562392065,1.7400601072952369,0.86,0.14,ENSMUST00000039729-0,ENSMUSG00000040370,0.6333333333333333,3,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0.33382819828486376,0.33382819828486376,grey
125,0.3368946208664289,0.5535542935066377,0.2166596726402085,1.263941012218572,0.8626055973785258,1.7402273977229794,0.895,0.105,ENSMUST00000147567,ENSMUSG00000023143,1.0,2,0,0,0,0,0,0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,0.33792913490304,0.33792913490304,grey
49,0.340727193501551,0.5536049367432132,0.2128777432416621,1.2641320939998812,0.8175821001252835,1.7932058209984336,0.855,0.145,738ddb28-0843-431b-9b90-240a0aba4dc3-0,ENSMUSG00000015714,0.0740856031128404,9,1,1,0,0,0,0,0.0,1,1,2,3,1,0,0,0,0,0,1,1,0.3381472241174271,0.3381472241174271,grey
58,0.3330363604549916,0.5508178618816746,0.2177815014266829,1.2656388106668366,0.8881103717416227,1.765087926266302,0.8925,0.1075,943af799-4ab7-4a21-be1c-7ce068ebf74f-0,ENSMUSG00000027937,1.0,3,1,1,0,0,1,1,0.0,1,1,1,2,1,0,0,0,1,0,1,0,0.3398657456771956,0.3398657456771956,grey
51,0.3379563883531248,0.5550210416018904,0.2170646532487649,1.2668692182860126,0.7994005445259065,1.7831954784616515,0.89,0.11,7de44ab3-b6ac-4046-a581-522df3377355-0,ENSMUSG00000037664,1.0,2,0,0,0,1,0,4,0.0,2,1,1,1,0,0,0,1,0,4,1,0,0.34126759956261826,0.34126759956261826,grey
152,0.343728706197301,0.5588791540596196,0.2151504478623181,1.26690984646786,0.8472815640173768,1.8688821203770405,0.8625,0.1375,ENSMUST00000215619,ENSMUSG00000096472,0.0,2,0,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,0,0,1,0,0.3413138656931519,0.3413138656931519,grey
179,0.3326268356010859,0.5484757025911536,0.2158488669900675,1.2673400144768998,0.7432694060756585,1.789030783180878,0.8675,0.1325,b535271a-0669-4464-a516-41200a6d4756-0,ENSMUSG00000042408,0.0,1,1,1,0,0,0,0,1.0,2,1,1,0,1,0,0,0,0,0,1,0,0.34180363686285,0.34180363686285,grey
135,0.3379834994825701,0.5527907789960679,0.2148072795134983,1.2681339066701214,0.7996153420184325,1.7591794812205304,0.875,0.125,ENSMUST00000171140-0,ENSMUSG00000022617,0.0,4,0,0,0,0,0,0,1.0,2,1,3,0,0,0,0,0,0,0,1,2,0.34270709270835364,0.34270709270835364,grey
142,0.3329855679856962,0.5538024222051842,0.2208168542194885,1.273734041821689,0.8783207618082108,1.8737947100454144,0.885,0.115,ENSMUST00000202148,ENSMUSG00000106874,0.0,1,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,2,1,0,0.3490640714714167,0.3490640714714167,grey
